Episode,Step,Curr_Roll,Curr_Pitch,Curr_Yaw,Tgt_Roll,Tgt_Pitch,Act_Throttle,Act_PitchRate,Act_RollRate,Act_YawRate
2,125,0.5740931433439255,-0.35010668635368347,2.7571244242644655,0.0,0.05,-0.5638141,0.2072716,0.76125765,-0.18848686
2,126,0.586892029941082,-0.3924251198768616,2.781673987171879,0.0,0.05,0.93364,-0.6232048,0.0006444156,0.14562774
2,127,0.586892029941082,-0.3924251198768616,2.781673987171879,0.0,0.05,-1.0,-1.0,-1.0,-0.5585819
2,128,0.586892029941082,-0.3924251198768616,2.781673987171879,0.0,0.05,-0.37560385,-0.47293258,1.0,-0.6673814
2,129,0.586892029941082,-0.3924251198768616,2.781673987171879,0.0,0.05,-0.2555284,-0.9710206,1.0,-0.17676035
2,130,0.586892029941082,-0.3924251198768616,2.781673987171879,0.0,0.05,-1.0,-0.69094896,0.09477561,-0.97258824
2,131,0.5947055733203889,-0.44320088624954224,2.804356623041404,0.0,0.05,-0.49930185,-0.57850695,-0.0056391954,0.031240731
2,132,0.5947055733203889,-0.44320088624954224,2.804356623041404,0.0,0.05,1.0,-1.0,-0.13749242,-0.17246203
2,133,0.5947055733203889,-0.44320088624954224,2.804356623041404,0.0,0.05,-0.121096686,-0.48774767,0.71997434,-0.26055306
2,134,0.5947055733203889,-0.44320088624954224,2.804356623041404,0.0,0.05,0.1408632,-1.0,-1.0,-1.0
2,135,0.6229064884781838,-0.49644985795021057,2.816401131490437,0.0,0.05,0.18813604,-1.0,0.52740705,-0.28923553
2,136,0.6229064884781838,-0.49644985795021057,2.816401131490437,0.0,0.05,0.6332935,-0.21862833,1.0,-1.0
2,137,0.6229064884781838,-0.49644985795021057,2.816401131490437,0.0,0.05,1.0,-0.0598979,-1.0,-0.3849954
2,138,0.6229064884781838,-0.49644985795021057,2.816401131490437,0.0,0.05,-1.0,-1.0,1.0,-0.16494626
2,139,0.6229064884781838,-0.49644985795021057,2.816401131490437,0.0,0.05,-0.6055627,1.0,0.9933469,-0.7311162
2,140,0.6288957503437996,-0.5549901127815247,2.8395053243746635,0.0,0.05,0.09058439,0.042734027,0.26253238,-0.8415016
2,141,0.6288957503437996,-0.5549901127815247,2.8395053243746635,0.0,0.05,0.293032,0.94011617,-1.0,-1.0
2,142,0.6288957503437996,-0.5549901127815247,2.8395053243746635,0.0,0.05,0.5628576,-0.88661885,-1.0,-1.0
2,143,0.6288957503437996,-0.5549901127815247,2.8395053243746635,0.0,0.05,0.11835782,0.35478446,-0.0929459,-0.98510563
2,144,0.6254582554101944,-0.559037446975708,2.9015091944074545,0.0,0.05,1.0,0.096856415,0.100930505,1.0
2,145,0.6254582554101944,-0.559037446975708,2.9015091944074545,0.0,0.05,-0.3813384,-0.18304062,-1.0,0.33769217
2,146,0.6254582554101944,-0.559037446975708,2.9015091944074545,0.0,0.05,1.0,0.4956472,3.144145e-06,-1.0
2,147,0.6254582554101944,-0.559037446975708,2.9015091944074545,0.0,0.05,1.0,-1.0,-1.0,0.69581723
2,148,0.6254582554101944,-0.559037446975708,2.9015091944074545,0.0,0.05,0.33694112,0.21526873,0.8878281,-1.0
2,149,0.5300749415159226,-0.541206419467926,2.9578674937598315,0.0,0.05,-0.3447764,-1.0,-1.0,-1.0
2,150,0.5300749415159226,-0.541206419467926,2.9578674937598315,0.0,0.05,1.0,-1.0,-0.58916724,0.19667864
2,151,0.5300749415159226,-0.541206419467926,2.9578674937598315,0.0,0.05,1.0,0.521681,-0.1724688,-1.0
2,152,0.5300749415159226,-0.541206419467926,2.9578674937598315,0.0,0.05,0.24694848,0.37556127,1.0,-0.09666619
2,153,0.4592826279997826,-0.526177704334259,2.9926138007507115,0.0,0.05,1.0,-0.0432328,0.5720537,-0.9914
2,154,0.4592826279997826,-0.526177704334259,2.9926138007507115,0.0,0.05,-0.7282095,-0.51148915,0.73003054,0.45976934
2,155,0.4592826279997826,-0.526177704334259,2.9926138007507115,0.0,0.05,-0.4334079,0.67629737,-0.369038,0.18189988
2,156,0.4592826279997826,-0.526177704334259,2.9926138007507115,0.0,0.05,1.0,-0.31865987,0.029972196,-1.0
2,157,0.4592826279997826,-0.526177704334259,2.9926138007507115,0.0,0.05,-0.46639886,-0.15476683,0.16880715,0.0356898
2,158,0.462051452100277,-0.5072546005249023,3.063912631731248,0.0,0.05,0.9295325,-1.0,0.31254882,-0.002862215
2,159,0.462051452100277,-0.5072546005249023,3.063912631731248,0.0,0.05,-1.0,0.9552056,-0.10829556,-0.2188287
2,160,0.462051452100277,-0.5072546005249023,3.063912631731248,0.0,0.05,-0.15310124,-0.2101017,-1.0,-1.0
2,161,0.462051452100277,-0.5072546005249023,3.063912631731248,0.0,0.05,0.70726174,-0.2650596,-0.5642922,-0.99515235
2,162,0.43592537701129913,-0.4951022267341614,3.1257009411562384,0.0,0.05,0.37310246,0.22712475,0.18081483,-0.70912814
2,163,0.43592537701129913,-0.4951022267341614,3.1257009411562384,0.0,0.05,-1.0,1.0,-0.08630288,-0.955623
2,164,0.43592537701129913,-0.4951022267341614,3.1257009411562384,0.0,0.05,-0.2793045,-0.6785356,-0.14526637,0.20573658
2,165,0.43592537701129913,-0.4951022267341614,3.1257009411562384,0.0,0.05,1.0,-0.32480106,0.4631518,-1.0
2,166,0.43592537701129913,-0.4951022267341614,3.1257009411562384,0.0,0.05,0.71956676,-1.0,0.052713856,-1.0
2,167,0.3828757441043854,-0.46586790680885315,-3.126053437437057,0.0,0.05,0.81728685,-0.58654237,0.33945766,1.0
2,168,0.3828757441043854,-0.46586790680885315,-3.126053437437057,0.0,0.05,-9.536743e-07,0.33274642,1.0,-1.0
2,169,0.3828757441043854,-0.46586790680885315,-3.126053437437057,0.0,0.05,1.0,0.12348968,0.5622742,0.7242111
2,170,0.3828757441043854,-0.46586790680885315,-3.126053437437057,0.0,0.05,0.4908858,-1.0,0.73003465,-1.0
2,171,0.4168814763426781,-0.47600865364074707,-3.118218801337564,0.0,0.05,0.6587558,-0.5872334,0.51171803,-1.0
2,172,0.4168814763426781,-0.47600865364074707,-3.118218801337564,0.0,0.05,1.0,-0.9206569,-0.295318,-0.81163484
2,173,0.4168814763426781,-0.47600865364074707,-3.118218801337564,0.0,0.05,1.0,-0.12887736,-0.9965273,-1.0
2,174,0.4168814763426781,-0.47600865364074707,-3.118218801337564,0.0,0.05,0.4925219,-0.7713132,0.6841538,1.0
2,175,0.4168814763426781,-0.47600865364074707,-3.118218801337564,0.0,0.05,1.0,-0.7222538,-1.0,-1.0
2,176,0.4511555472016335,-0.5200217366218567,-3.0791551293474697,0.0,0.05,-0.05606261,0.5132109,0.3417169,-1.0
2,177,0.4511555472016335,-0.5200217366218567,-3.0791551293474697,0.0,0.05,-0.7393512,-0.12616685,-0.3732056,-0.88122654
2,178,0.4511555472016335,-0.5200217366218567,-3.0791551293474697,0.0,0.05,0.6588465,0.53989387,-0.1377027,-0.27788424
2,179,0.4511555472016335,-0.5200217366218567,-3.0791551293474697,0.0,0.05,-0.11886212,-0.70543694,-0.21522063,-0.07637057
2,180,0.4072446340322495,-0.5248650312423706,-3.053364856431973,0.0,0.05,-0.5015769,-0.15203817,0.55271685,-1.0
2,181,0.4072446340322495,-0.5248650312423706,-3.053364856431973,0.0,0.05,1.0,-1.0,0.25265333,-0.82535833
2,182,0.4072446340322495,-0.5248650312423706,-3.053364856431973,0.0,0.05,-0.22544661,-0.16329616,1.0,-0.35203055
2,183,0.4072446340322495,-0.5248650312423706,-3.053364856431973,0.0,0.05,-1.0,-1.0,1.0,-0.4246553
2,184,0.4072446340322495,-0.5248650312423706,-3.053364856431973,0.0,0.05,0.05641921,-1.0,0.34049976,-0.9675758
2,185,0.4296143427491188,-0.5002418160438538,-3.031143518541567,0.0,0.05,-0.7368175,0.50769436,0.6446224,-1.0
2,186,0.4296143427491188,-0.5002418160438538,-3.031143518541567,0.0,0.05,0.7331717,-1.0,-0.85743093,-1.0
2,187,0.4296143427491188,-0.5002418160438538,-3.031143518541567,0.0,0.05,-0.5158056,-0.936811,1.0,-1.0
2,188,0.4296143427491188,-0.5002418160438538,-3.031143518541567,0.0,0.05,-1.0,-0.07441044,0.515907,0.4692992
2,189,0.4653508707880974,-0.4890483021736145,-2.9816225633256837,0.0,0.05,0.4115194,-0.9953148,-0.11039615,-1.0
2,190,0.4653508707880974,-0.4890483021736145,-2.9816225633256837,0.0,0.05,1.0,-0.71234685,1.0,0.63086283
2,191,0.4653508707880974,-0.4890483021736145,-2.9816225633256837,0.0,0.05,0.34068635,-1.0,-1.0,1.0
3,0,0.026433503534644843,0.5062766671180725,-2.6607996906810936,0.0,0.05,-0.90204996,-0.030581117,0.6004552,-1.0
3,1,0.028242815285921097,0.5111806988716125,-2.6571979809545594,0.0,0.05,-0.37663326,-1.0,-1.0,-1.0
3,2,0.028242815285921097,0.5111806988716125,-2.6571979809545594,0.0,0.05,-1.0,0.009350449,1.0,-0.04382637
3,3,0.028242815285921097,0.5111806988716125,-2.6571979809545594,0.0,0.05,0.7212609,0.40771335,0.80834424,-0.7911353
3,4,0.028242815285921097,0.5111806988716125,-2.6571979809545594,0.0,0.05,1.0,0.17824674,0.36457056,-1.0
3,5,0.028242815285921097,0.5111806988716125,-2.6571979809545594,0.0,0.05,0.58688676,-1.0,1.0,-1.0
3,6,0.05541174970567227,0.4852200150489807,-2.653791687117721,0.0,0.05,-1.0,-1.0,0.2545614,-1.0
3,7,0.05541174970567227,0.4852200150489807,-2.653791687117721,0.0,0.05,0.39063272,0.23279037,0.8475773,-0.22847755
3,8,0.05541174970567227,0.4852200150489807,-2.653791687117721,0.0,0.05,-1.0,-0.18868423,1.0,0.7870009
3,9,0.05541174970567227,0.4852200150489807,-2.653791687117721,0.0,0.05,0.93956494,-1.0,1.0,1.0
3,10,0.13872404843568803,0.4462905526161194,-2.6477566571102464,0.0,0.05,1.0,-0.16016214,1.0,-0.08921181
3,11,0.13872404843568803,0.4462905526161194,-2.6477566571102464,0.0,0.05,-1.0,-1.0,0.079302385,0.57887167
3,12,0.13872404843568803,0.4462905526161194,-2.6477566571102464,0.0,0.05,-0.8973268,-0.117935345,1.0,-0.12006829
3,13,0.13872404843568803,0.4462905526161194,-2.6477566571102464,0.0,0.05,-0.9866993,1.0,0.2996052,-0.44148812
3,14,0.13872404843568803,0.4462905526161194,-2.6477566571102464,0.0,0.05,-0.041336335,0.03887917,-0.4845932,-0.0012505949
3,15,0.2761660371720791,0.3942226767539978,-2.6307890658050854,0.0,0.05,1.0,0.5139459,-1.0,-0.02691026
3,16,0.2761660371720791,0.3942226767539978,-2.6307890658050854,0.0,0.05,-1.0,-0.4260123,0.34109458,0.09252231
3,17,0.2761660371720791,0.3942226767539978,-2.6307890658050854,0.0,0.05,0.56611127,-0.17663868,-0.16296607,0.108798265
3,18,0.2761660371720791,0.3942226767539978,-2.6307890658050854,0.0,0.05,-0.88823247,-0.4272766,-0.18747208,-1.0
3,19,0.29222754240036014,0.38726529479026794,-2.602316077161205,0.0,0.05,0.8744781,-0.96226835,-0.18390077,-0.48791897
3,20,0.29222754240036014,0.38726529479026794,-2.602316077161205,0.0,0.05,-0.66695476,-0.46696353,-0.5896288,-1.0
3,21,0.29222754240036014,0.38726529479026794,-2.602316077161205,0.0,0.05,-1.0,-1.0,-1.0,-1.0
3,22,0.29222754240036014,0.38726529479026794,-2.602316077161205,0.0,0.05,-0.854843,1.0,0.63460124,-0.781828
3,23,0.29222754240036014,0.38726529479026794,-2.602316077161205,0.0,0.05,0.19380525,1.0,-0.3645337,0.33616143
3,24,0.25554679930210117,0.32615160942077637,-2.586387615957947,0.0,0.05,-0.05802925,-1.0,-0.06676954,-1.0
3,25,0.25554679930210117,0.32615160942077637,-2.586387615957947,0.0,0.05,-1.0,-0.2727845,-0.18581809,0.92167544
3,26,0.25554679930210117,0.32615160942077637,-2.586387615957947,0.0,0.05,-0.25817594,-0.5494496,0.37764457,0.6466955
3,27,0.25554679930210117,0.32615160942077637,-2.586387615957947,0.0,0.05,0.89328563,-1.0,-0.50992334,-1.0
3,28,0.24182557180523873,0.30849578976631165,-2.563807815081634,0.0,0.05,0.62091464,-1.0,1.0,-1.0
3,29,0.24182557180523873,0.30849578976631165,-2.563807815081634,0.0,0.05,-0.41641992,-1.0,0.5193365,-0.23839313
3,30,0.24182557180523873,0.30849578976631165,-2.563807815081634,0.0,0.05,-0.15239477,-0.1543659,-0.68981576,0.3313003
3,31,0.24182557180523873,0.30849578976631165,-2.563807815081634,0.0,0.05,-1.0,0.7219976,0.7481669,-0.11564948
3,32,0.24182557180523873,0.30849578976631165,-2.563807815081634,0.0,0.05,0.91100967,0.22159688,0.13836206,-1.0
3,33,0.27091504573822023,0.22924087941646576,-2.5446175778401843,0.0,0.05,-0.010410152,-1.0,0.41213787,-0.49735153
3,34,0.27091504573822023,0.22924087941646576,-2.5446175778401843,0.0,0.05,0.84658283,-0.11584419,-1.0,0.47269896
3,35,0.27091504573822023,0.22924087941646576,-2.5446175778401843,0.0,0.05,1.0,0.114658356,1.0,-0.18754445
3,36,0.27091504573822023,0.22924087941646576,-2.5446175778401843,0.0,0.05,0.18887839,-1.0,1.0,-1.0
3,37,0.2974058695137501,0.19971467554569244,-2.5134230130131345,0.0,0.05,0.7419517,0.19362748,-0.4499495,1.0
3,38,0.2974058695137501,0.19971467554569244,-2.5134230130131345,0.0,0.05,1.0,-1.0,1.0,-0.0063452423
3,39,0.2974058695137501,0.19971467554569244,-2.5134230130131345,0.0,0.05,-1.0,0.84957427,0.06290348,-0.5019238
3,40,0.2974058695137501,0.19971467554569244,-2.5134230130131345,0.0,0.05,-1.0,0.7024282,0.26069707,-0.30100977
3,41,0.2974058695137501,0.19971467554569244,-2.5134230130131345,0.0,0.05,-1.0,0.011333048,1.0,-0.3625517
3,42,0.3718534369766712,0.14941921830177307,-2.4730217415425235,0.0,0.05,-0.045054138,0.48038724,1.0,-0.38557124
3,43,0.3718534369766712,0.14941921830177307,-2.4730217415425235,0.0,0.05,-0.21864977,-1.0,1.0,0.31570315
3,44,0.3718534369766712,0.14941921830177307,-2.4730217415425235,0.0,0.05,-1.0,-1.0,-0.39205682,0.17385207
3,45,0.3718534369766712,0.14941921830177307,-2.4730217415425235,0.0,0.05,0.9183829,-0.9218924,1.0,-1.0
3,46,0.45815864711999893,0.12844133377075195,-2.4304327000553867,0.0,0.05,-0.34918943,1.0,1.0,-1.0
3,47,0.45815864711999893,0.12844133377075195,-2.4304327000553867,0.0,0.05,0.05531988,0.044254422,0.86996996,0.6426064
3,48,0.45815864711999893,0.12844133377075195,-2.4304327000553867,0.0,0.05,-0.083263844,0.47881135,-0.7022693,0.7263406
3,49,0.45815864711999893,0.12844133377075195,-2.4304327000553867,0.0,0.05,0.5046494,-0.65552205,0.120064266,0.65236264
3,50,0.45815864711999893,0.12844133377075195,-2.4304327000553867,0.0,0.05,-1.0,0.65549517,-0.9392527,-0.5642415
3,51,0.5480327141284943,0.07350233942270279,-2.3852331171164325,0.0,0.05,0.72708124,-1.0,0.33554006,0.14634803
3,52,0.5480327141284943,0.07350233942270279,-2.3852331171164325,0.0,0.05,-0.46711618,-0.38356695,0.412562,0.27168274
3,53,0.5480327141284943,0.07350233942270279,-2.3852331171164325,0.0,0.05,0.53537947,-1.0,-0.96225226,-1.0
3,54,0.5480327141284943,0.07350233942270279,-2.3852331171164325,0.0,0.05,1.0,-0.81596327,-1.0,0.80618536
3,55,0.5453029125928879,0.027481915429234505,-2.352085548636427,0.0,0.05,-0.28764206,-0.65991974,-0.16412048,0.2914216
3,56,0.5453029125928879,0.027481915429234505,-2.352085548636427,0.0,0.05,-0.5139059,0.5077133,0.10937224,0.9370265
3,57,0.5453029125928879,0.027481915429234505,-2.352085548636427,0.0,0.05,-0.88033044,-1.0,0.20115298,-1.0
3,58,0.5453029125928879,0.027481915429234505,-2.352085548636427,0.0,0.05,-0.26439375,-0.20538363,-0.76022476,0.027185142
3,59,0.5453029125928879,0.027481915429234505,-2.352085548636427,0.0,0.05,0.5372552,1.0,-0.24104933,-0.2915448
3,60,0.49819378674030307,-0.047319769859313965,-2.323096435104669,0.0,0.05,-0.86600155,-0.9547192,1.0,0.42704934
3,61,0.49819378674030307,-0.047319769859313965,-2.323096435104669,0.0,0.05,-1.0,-1.0,0.720879,-0.39595705
3,62,0.49819378674030307,-0.047319769859313965,-2.323096435104669,0.0,0.05,1.0,-0.58506024,-1.0,-1.0
3,63,0.49819378674030307,-0.047319769859313965,-2.323096435104669,0.0,0.05,0.8708656,0.09291494,0.9611406,-0.11864351
3,64,0.5006504303216934,-0.09004980325698853,-2.2909322032843513,0.0,0.05,-0.28088582,0.7394514,1.0,-0.20512375
3,65,0.5006504303216934,-0.09004980325698853,-2.2909322032843513,0.0,0.05,0.7455983,-0.018856347,0.29484144,-1.0
3,66,0.5006504303216934,-0.09004980325698853,-2.2909322032843513,0.0,0.05,0.8072657,-0.96972525,-0.6656048,-0.44199994
3,67,0.5006504303216934,-0.09004980325698853,-2.2909322032843513,0.0,0.05,-0.41922647,-0.6576749,0.46925923,0.3147174
3,68,0.5413707575201988,-0.12455734610557556,-2.2462901231366867,0.0,0.05,-1.0,-0.86219436,-0.4114339,-0.782231
3,69,0.5413707575201988,-0.12455734610557556,-2.2462901231366867,0.0,0.05,-0.08285286,1.0,0.74001473,-0.69502
3,70,0.5413707575201988,-0.12455734610557556,-2.2462901231366867,0.0,0.05,-0.7303966,-1.0,0.6811062,-0.2955575
3,71,0.5413707575201988,-0.12455734610557556,-2.2462901231366867,0.0,0.05,0.052876696,0.70455647,0.007802844,0.17576408
3,72,0.5413707575201988,-0.12455734610557556,-2.2462901231366867,0.0,0.05,-0.012931054,-1.0,-0.5610434,0.9807409
3,73,0.5650350889563561,-0.1887340098619461,-2.196990517584189,0.0,0.05,1.0,-0.4822353,0.642247,-1.0
3,74,0.5650350889563561,-0.1887340098619461,-2.196990517584189,0.0,0.05,-0.4114026,-0.9496185,1.0,-0.48364884
3,75,0.5650350889563561,-0.1887340098619461,-2.196990517584189,0.0,0.05,-1.0,1.0,-1.0,0.52964246
3,76,0.5650350889563561,-0.1887340098619461,-2.196990517584189,0.0,0.05,0.31979293,-1.0,1.0,-0.9813104
3,77,0.5875322058796882,-0.23565208911895752,-2.1625260151044206,0.0,0.05,1.0,-0.9867444,-0.49459955,0.17880228
3,78,0.5875322058796882,-0.23565208911895752,-2.1625260151044206,0.0,0.05,-0.94544595,1.0,1.0,-0.10357121
3,79,0.5875322058796882,-0.23565208911895752,-2.1625260151044206,0.0,0.05,0.61270046,-0.27053946,1.0,-1.0
3,80,0.5875322058796882,-0.23565208911895752,-2.1625260151044206,0.0,0.05,1.0,-0.25096738,0.8469001,-0.21880648
3,81,0.5875322058796882,-0.23565208911895752,-2.1625260151044206,0.0,0.05,-1.0,-0.8662203,-0.79932123,1.0
3,82,0.6294089859724045,-0.2740931212902069,-2.1162948728646422,0.0,0.05,0.6076576,-0.18385494,0.39981008,-0.7618985
3,83,0.6294089859724045,-0.2740931212902069,-2.1162948728646422,0.0,0.05,1.0,-0.3097939,0.8477875,-1.0
3,84,0.6294089859724045,-0.2740931212902069,-2.1162948728646422,0.0,0.05,0.5453134,0.03467363,-0.70538735,0.12444976
3,85,0.6294089859724045,-0.2740931212902069,-2.1162948728646422,0.0,0.05,-0.98734254,-1.0,-1.0,0.97473705
3,86,0.6631030055880547,-0.31595587730407715,-2.0857694054944758,0.0,0.05,0.915754,0.37729546,-0.28486073,0.6416352
3,87,0.6631030055880547,-0.31595587730407715,-2.0857694054944758,0.0,0.05,0.37713236,-0.09961957,0.113542646,-1.0
3,88,0.6631030055880547,-0.31595587730407715,-2.0857694054944758,0.0,0.05,-0.2971233,-0.05385509,-0.59497446,-1.0
3,89,0.6631030055880547,-0.31595587730407715,-2.0857694054944758,0.0,0.05,0.669121,-0.9814773,-1.0,-0.7615057
3,90,0.6631030055880547,-0.31595587730407715,-2.0857694054944758,0.0,0.05,1.0,-0.478427,1.0,-1.0
3,91,0.5934075817465783,-0.35492876172065735,-2.0428935681996876,0.0,0.05,1.0,0.9606594,-0.09682682,-0.426553
3,92,0.5934075817465783,-0.35492876172065735,-2.0428935681996876,0.0,0.05,0.14640298,1.0,0.31845343,0.15536988
3,93,0.5934075817465783,-0.35492876172065735,-2.0428935681996876,0.0,0.05,-0.33372542,1.0,0.49340928,0.24869636
3,94,0.5934075817465783,-0.35492876172065735,-2.0428935681996876,0.0,0.05,1.0,-0.74156094,0.6389471,-1.0
3,95,0.5731636670231819,-0.3626476228237152,-1.9990550169377566,0.0,0.05,0.115027845,-1.0,0.33895534,-1.0
3,96,0.5731636670231819,-0.3626476228237152,-1.9990550169377566,0.0,0.05,0.7767845,0.19883797,0.29316276,-0.35458633
3,97,0.5731636670231819,-0.3626476228237152,-1.9990550169377566,0.0,0.05,-1.0,-1.0,-0.037542626,0.18124029
3,98,0.5731636670231819,-0.3626476228237152,-1.9990550169377566,0.0,0.05,0.10449801,0.38685644,-0.124288246,-0.2623352
3,99,0.5731636670231819,-0.3626476228237152,-1.9990550169377566,0.0,0.05,-0.2096437,1.0,0.14187029,0.077553004
3,100,0.6048698753118515,-0.3966358006000519,-1.9413986607591502,0.0,0.05,1.0,-0.93376255,1.0,1.0
3,101,0.6048698753118515,-0.3966358006000519,-1.9413986607591502,0.0,0.05,-0.9243587,0.80868304,0.20586891,-0.34737396
3,102,0.6048698753118515,-0.3966358006000519,-1.9413986607591502,0.0,0.05,0.82489455,0.55312204,0.05463487,-0.36360863
3,103,0.6048698753118515,-0.3966358006000519,-1.9413986607591502,0.0,0.05,-1.0,0.5648967,0.94603455,-0.7414248
3,104,0.6149078452587128,-0.403940886259079,-1.8806133920313008,0.0,0.05,1.0,-1.0,-1.0,-1.0
3,105,0.6149078452587128,-0.403940886259079,-1.8806133920313008,0.0,0.05,0.68327045,-1.0,-1.0,-0.57047635
3,106,0.6149078452587128,-0.403940886259079,-1.8806133920313008,0.0,0.05,1.0,0.7992785,1.0,0.081091136
3,107,0.6149078452587128,-0.403940886259079,-1.8806133920313008,0.0,0.05,-1.0,-1.0,-0.120358765,-0.1594855
3,108,0.6149078452587128,-0.403940886259079,-1.8806133920313008,0.0,0.05,-0.6901197,-1.0,0.9705758,-0.07783222
3,109,0.5975920733809471,-0.4230121374130249,-1.8259423296941517,0.0,0.05,0.44022328,0.5143224,-1.0,-0.11143713
3,110,0.5975920733809471,-0.4230121374130249,-1.8259423296941517,0.0,0.05,-0.6598892,1.0,0.21186501,0.26975703
3,111,0.5975920733809471,-0.4230121374130249,-1.8259423296941517,0.0,0.05,-0.61463046,-0.07002643,-0.82783884,-0.6276733
3,112,0.5975920733809471,-0.4230121374130249,-1.8259423296941517,0.0,0.05,-0.07024674,0.66897744,0.4897744,-0.27112925
3,113,0.5838519662618638,-0.43568751215934753,-1.7977010364707775,0.0,0.05,0.73927426,-0.61341846,0.09664537,-1.0
3,114,0.5838519662618638,-0.43568751215934753,-1.7977010364707775,0.0,0.05,0.95164216,-1.0,-0.030405298,1.0
3,115,0.5838519662618638,-0.43568751215934753,-1.7977010364707775,0.0,0.05,0.27574244,1.0,0.264504,-1.0
3,116,0.5838519662618638,-0.43568751215934753,-1.7977010364707775,0.0,0.05,0.067085184,-1.0,1.0,0.2528336
3,117,0.5838519662618638,-0.43568751215934753,-1.7977010364707775,0.0,0.05,-1.0,-0.36335757,1.0,-0.7993217
3,118,0.567212445139885,-0.44159820675849915,-1.7507716445645902,0.0,0.05,0.3101039,0.3762517,0.55516946,0.2718963
3,119,0.567212445139885,-0.44159820675849915,-1.7507716445645902,0.0,0.05,-0.51302093,-0.3957032,-1.0,-0.3310338
3,120,0.567212445139885,-0.44159820675849915,-1.7507716445645902,0.0,0.05,0.09225261,-1.0,1.0,1.0
3,121,0.567212445139885,-0.44159820675849915,-1.7507716445645902,0.0,0.05,0.2415765,0.33678624,-1.0,0.8060652
3,122,0.6044213497638703,-0.4713202714920044,-1.7057630602899925,0.0,0.05,0.41746634,-0.27588293,0.8458131,-1.0
3,123,0.6044213497638703,-0.4713202714920044,-1.7057630602899925,0.0,0.05,1.0,-1.0,0.28305015,-1.0
3,124,0.6044213497638703,-0.4713202714920044,-1.7057630602899925,0.0,0.05,-0.50153327,-0.46352002,-0.15777631,-0.2579193
3,125,0.6044213497638703,-0.4713202714920044,-1.7057630602899925,0.0,0.05,0.98142207,-1.0,0.9189728,-0.8387678
3,126,0.6044213497638703,-0.4713202714920044,-1.7057630602899925,0.0,0.05,1.0,0.21643174,1.0,1.0
3,127,0.6142574223876,-0.5188425779342651,-1.6617232060218863,0.0,0.05,1.0,-1.0,-0.46803027,-1.0
3,128,0.6142574223876,-0.5188425779342651,-1.6617232060218863,0.0,0.05,1.0,1.0,0.6263876,-0.81769675
3,129,0.6142574223876,-0.5188425779342651,-1.6617232060218863,0.0,0.05,-0.5550847,1.0,-0.013587654,-0.16267015
3,130,0.6142574223876,-0.5188425779342651,-1.6617232060218863,0.0,0.05,0.1438966,0.41700956,0.58150434,-0.4903283
3,131,0.6452886900305749,-0.5207791924476624,-1.6164376664587998,0.0,0.05,0.2665818,-1.0,-0.031011492,1.0
3,132,0.6452886900305749,-0.5207791924476624,-1.6164376664587998,0.0,0.05,0.029986948,-0.80794585,0.93402004,-0.9609599
3,133,0.6452886900305749,-0.5207791924476624,-1.6164376664587998,0.0,0.05,1.0,-0.3589014,0.84002876,-1.0
3,134,0.6452886900305749,-0.5207791924476624,-1.6164376664587998,0.0,0.05,-0.56086403,-0.7736976,-0.29902327,-0.11898512
3,135,0.6452886900305749,-0.5207791924476624,-1.6164376664587998,0.0,0.05,-0.3305942,-1.0,1.0,1.0
3,136,0.6822571426630021,-0.5014744400978088,-1.5547563032592364,0.0,0.05,0.3061299,-0.41168818,-0.16302016,0.756271
3,137,0.6822571426630021,-0.5014744400978088,-1.5547563032592364,0.0,0.05,0.5930002,-0.014295578,-1.0,-0.36077288
3,138,0.6822571426630021,-0.5014744400978088,-1.5547563032592364,0.0,0.05,1.0,-0.7736031,0.27287376,-1.0
3,139,0.6822571426630021,-0.5014744400978088,-1.5547563032592364,0.0,0.05,0.46339816,0.0064580142,1.0,-0.6697064
3,140,0.6739371949434281,-0.5072746276855469,-1.5076196272314053,0.0,0.05,0.6332557,0.48000926,0.7692508,-1.0
3,141,0.6739371949434281,-0.5072746276855469,-1.5076196272314053,0.0,0.05,0.50988483,1.0,-0.97002923,0.38097373
3,142,0.6739371949434281,-0.5072746276855469,-1.5076196272314053,0.0,0.05,0.32772958,-1.0,1.0,-0.13166738
3,143,0.6739371949434281,-0.5072746276855469,-1.5076196272314053,0.0,0.05,0.012289211,-0.703282,1.0,-0.35827556
3,144,0.6798963242769241,-0.5009143352508545,-1.4426482418931834,0.0,0.05,0.18275535,-0.48957303,-0.3569428,-0.6003002
3,145,0.6798963242769241,-0.5009143352508545,-1.4426482418931834,0.0,0.05,-0.5197414,0.23610649,-0.24838,-1.0
3,146,0.6798963242769241,-0.5009143352508545,-1.4426482418931834,0.0,0.05,-0.50694954,-1.0,-0.42442915,0.4116096
3,147,0.6798963242769241,-0.5009143352508545,-1.4426482418931834,0.0,0.05,1.0,0.03908822,0.4989245,-0.26627815
3,148,0.6798963242769241,-0.5009143352508545,-1.4426482418931834,0.0,0.05,-1.0,-1.0,0.8819969,-0.6299041
3,149,0.6740273585915566,-0.5045245289802551,-1.3691936622202492,0.0,0.05,0.9536009,-1.0,1.0,-0.3393568
3,150,0.6740273585915566,-0.5045245289802551,-1.3691936622202492,0.0,0.05,-0.6734921,-0.4320084,0.108153135,1.0
