time,r,p,y,p_rate,q_rate,r_rate,r_d,p_d,y_d,ail,ele,rud,thr
1772705999.722081,0.300437,-0.024188,1.270958,-0.004125,-0.061612,-0.185122,0.300385,-0.023471,1.287293,-0.436000,0.010000,0.220000,0.494000
1772705999.742086,0.300437,-0.024188,1.270958,-0.004125,-0.061612,-0.185122,0.300075,-0.023353,1.268640,-0.436000,0.008000,0.224000,0.495000
1772705999.762085,0.300517,-0.024241,1.263205,-0.005450,-0.061733,-0.187223,0.300075,-0.023353,1.268640,-0.436000,0.008000,0.224000,0.495000
1772705999.782074,0.300493,-0.024276,1.259301,-0.005535,-0.061971,-0.184649,0.300075,-0.023353,1.268640,-0.436000,0.008000,0.224000,0.495000
1772705999.802083,0.300493,-0.024276,1.259301,-0.005535,-0.061971,-0.184649,0.300075,-0.023353,1.268640,-0.436000,0.008000,0.224000,0.495000
1772705999.822092,0.300354,-0.024289,1.250720,-0.010805,-0.056607,-0.185499,0.300075,-0.023353,1.268640,-0.436000,0.008000,0.224000,0.495000
1772705999.842085,0.300354,-0.024289,1.250720,-0.010805,-0.056607,-0.185499,0.299857,-0.023375,1.248454,-0.436000,0.006000,0.228000,0.496000
1772705999.862085,0.300236,-0.024142,1.243852,-0.005378,-0.055783,-0.183961,0.299857,-0.023375,1.248454,-0.436000,0.006000,0.228000,0.496000
1772705999.882094,0.300149,-0.024135,1.240058,-0.005324,-0.056374,-0.181820,0.299857,-0.023375,1.248454,-0.436000,0.006000,0.228000,0.496000
1772705999.902098,0.300149,-0.024135,1.240058,-0.005324,-0.056374,-0.181820,0.299857,-0.023375,1.248454,-0.436000,0.006000,0.228000,0.496000
1772705999.922090,0.300213,-0.024100,1.232254,0.000157,-0.060876,-0.186497,0.299857,-0.023375,1.248454,-0.436000,0.006000,0.228000,0.496000
1772705999.942091,0.300213,-0.024100,1.232254,0.000157,-0.060876,-0.186497,0.299923,-0.023503,1.229914,-0.436000,0.006000,0.230000,0.496000
1772705999.962095,0.300202,-0.024108,1.224500,-0.004074,-0.059467,-0.183361,0.299923,-0.023503,1.229914,-0.436000,0.006000,0.230000,0.496000
1772705999.982080,0.300181,-0.024150,1.220618,-0.009204,-0.061811,-0.185206,0.299923,-0.023503,1.229914,-0.436000,0.006000,0.230000,0.496000
1772706000.002095,0.300181,-0.024150,1.220618,-0.009204,-0.061811,-0.185206,0.299923,-0.023503,1.229914,-0.436000,0.006000,0.230000,0.496000
1772706000.022087,0.300053,-0.024261,1.212761,-0.003631,-0.056580,-0.186725,0.299923,-0.023503,1.229914,-0.436000,0.006000,0.230000,0.496000
1772706000.042091,0.300053,-0.024261,1.212761,-0.003631,-0.056580,-0.186725,0.299897,-0.023316,1.209689,-0.436000,0.006000,0.224000,0.496000
1772706000.062092,0.300017,-0.024236,1.205027,-0.006203,-0.060043,-0.184507,0.299897,-0.023316,1.209689,-0.436000,0.006000,0.224000,0.496000
1772706000.082116,0.299974,-0.024355,1.200292,-0.004194,-0.063828,-0.186409,0.299897,-0.023316,1.209689,-0.436000,0.006000,0.224000,0.496000
1772706000.102133,0.299974,-0.024355,1.200292,-0.004194,-0.063828,-0.186409,0.299897,-0.023316,1.209689,-0.436000,0.006000,0.224000,0.496000
1772706000.122084,0.299929,-0.024399,1.192622,-0.002716,-0.059526,-0.186388,0.299897,-0.023316,1.209689,-0.436000,0.006000,0.224000,0.496000
1772706000.142105,0.299929,-0.024399,1.192622,-0.002716,-0.059526,-0.186388,0.299763,-0.023235,1.191057,-0.436000,0.008000,0.224000,0.495000
1772706000.162097,0.299992,-0.024406,1.184962,-0.004796,-0.051493,-0.177725,0.299763,-0.023235,1.191057,-0.436000,0.008000,0.224000,0.495000
1772706000.182086,0.299981,-0.024311,1.181067,-0.003282,-0.057509,-0.187309,0.299763,-0.023235,1.191057,-0.436000,0.008000,0.224000,0.495000
1772706000.202097,0.299981,-0.024311,1.181067,-0.003282,-0.057509,-0.187309,0.299763,-0.023235,1.191057,-0.436000,0.008000,0.224000,0.495000
1772706000.222092,0.299975,-0.024307,1.173321,-0.006578,-0.060301,-0.185868,0.299763,-0.023235,1.191057,-0.436000,0.008000,0.224000,0.495000
1772706000.242097,0.299975,-0.024307,1.173321,-0.006578,-0.060301,-0.185868,0.299607,-0.023242,1.170994,-0.436000,0.008000,0.224000,0.495000
1772706000.262096,0.299985,-0.024250,1.166309,-0.001733,-0.057301,-0.189811,0.299607,-0.023242,1.170994,-0.436000,0.008000,0.224000,0.495000
1772706000.282079,0.299940,-0.024257,1.162418,-0.010149,-0.052863,-0.180893,0.299607,-0.023242,1.170994,-0.436000,0.008000,0.224000,0.495000
1772706000.302111,0.299940,-0.024257,1.162418,-0.010149,-0.052863,-0.180893,0.299607,-0.023242,1.170994,-0.436000,0.008000,0.224000,0.495000
1772706000.322097,0.299970,-0.024098,1.153905,-0.007024,-0.052727,-0.190158,0.299607,-0.023242,1.170994,-0.436000,0.008000,0.224000,0.495000
1772706000.342102,0.299970,-0.024098,1.153905,-0.007024,-0.052727,-0.190158,0.299426,-0.023217,1.152350,-0.436000,0.006000,0.216000,0.496000
1772706000.362095,0.299862,-0.024219,1.146894,-0.005121,-0.061383,-0.183866,0.299426,-0.023217,1.152350,-0.436000,0.006000,0.216000,0.496000
1772706000.382092,0.299843,-0.024239,1.143058,-0.007108,-0.055687,-0.181278,0.299426,-0.023217,1.152350,-0.436000,0.006000,0.216000,0.496000
1772706000.402101,0.299843,-0.024239,1.143058,-0.007108,-0.055687,-0.181278,0.299426,-0.023217,1.152350,-0.436000,0.006000,0.216000,0.496000
1772706000.422098,0.299841,-0.024265,1.135425,-0.006824,-0.055988,-0.181506,0.299426,-0.023217,1.152350,-0.436000,0.006000,0.216000,0.496000
1772706000.442108,0.299841,-0.024265,1.135425,-0.006824,-0.055988,-0.181506,0.299369,-0.023245,1.132368,-0.436000,0.008000,0.226000,0.495000
1772706000.462099,0.299766,-0.024219,1.127765,-0.005517,-0.055862,-0.183878,0.299369,-0.023245,1.132368,-0.436000,0.008000,0.226000,0.495000
1772706000.482094,0.299798,-0.024177,1.123983,-0.003952,-0.054510,-0.181587,0.299369,-0.023245,1.132368,-0.436000,0.008000,0.226000,0.495000
1772706000.502104,0.299798,-0.024177,1.123983,-0.003952,-0.054510,-0.181587,0.299369,-0.023245,1.132368,-0.436000,0.008000,0.226000,0.495000
1772706000.522096,0.299673,-0.024288,1.116280,-0.009270,-0.058107,-0.183627,0.299369,-0.023245,1.132368,-0.436000,0.008000,0.226000,0.495000
1772706000.542108,0.299673,-0.024288,1.116280,-0.009270,-0.058107,-0.183627,0.299110,-0.023210,1.113947,-0.436000,0.008000,0.228000,0.495000
1772706000.562106,0.299621,-0.024249,1.107709,-0.006057,-0.058081,-0.187490,0.299110,-0.023210,1.113947,-0.436000,0.008000,0.228000,0.495000
1772706000.582103,0.299615,-0.024208,1.103819,-0.004519,-0.057886,-0.185162,0.299110,-0.023210,1.113947,-0.436000,0.008000,0.228000,0.495000
1772706000.602113,0.299615,-0.024208,1.103819,-0.004519,-0.057886,-0.185162,0.299110,-0.023210,1.113947,-0.436000,0.008000,0.228000,0.495000
1772706000.622102,0.299482,-0.024238,1.096142,-0.009988,-0.056251,-0.184527,0.299110,-0.023210,1.113947,-0.436000,0.008000,0.228000,0.495000
1772706000.642104,0.299482,-0.024238,1.096142,-0.009988,-0.056251,-0.184527,0.299258,-0.023046,1.093852,-0.436000,0.008000,0.222000,0.495000
1772706000.662106,0.299486,-0.024346,1.089250,-0.001944,-0.061798,-0.183302,0.299258,-0.023046,1.093852,-0.436000,0.008000,0.222000,0.495000
1772706000.682108,0.299484,-0.024371,1.085413,-0.002926,-0.052657,-0.178202,0.299258,-0.023046,1.093852,-0.436000,0.008000,0.222000,0.495000
1772706000.702111,0.299484,-0.024371,1.085413,-0.002926,-0.052657,-0.178202,0.299258,-0.023046,1.093852,-0.436000,0.008000,0.222000,0.495000
1772706000.722105,0.299538,-0.024442,1.076890,-0.006013,-0.063140,-0.190132,0.299258,-0.023046,1.093852,-0.436000,0.008000,0.222000,0.495000
1772706000.742108,0.299538,-0.024442,1.076890,-0.006013,-0.063140,-0.190132,0.299419,-0.022926,1.075323,-0.436000,0.004000,0.224000,0.497000
1772706000.762108,0.299325,-0.024305,1.069218,-0.010373,-0.054592,-0.181858,0.299419,-0.022926,1.075323,-0.436000,0.004000,0.224000,0.497000
1772706000.782101,0.299344,-0.024329,1.066177,-0.002453,-0.059247,-0.180386,0.299419,-0.022926,1.075323,-0.436000,0.004000,0.224000,0.497000
1772706000.802114,0.299344,-0.024329,1.066177,-0.002453,-0.059247,-0.180386,0.299419,-0.022926,1.075323,-0.436000,0.004000,0.224000,0.497000
1772706000.822109,0.299376,-0.024243,1.058378,-0.003089,-0.051993,-0.190761,0.299419,-0.022926,1.075323,-0.436000,0.004000,0.224000,0.497000
1772706000.842158,0.299376,-0.024243,1.058378,-0.003089,-0.051993,-0.190761,0.299190,-0.022991,1.055256,-0.436000,0.006000,0.222000,0.496000
1772706000.862107,0.299294,-0.024170,1.050619,-0.004809,-0.055626,-0.183830,0.299190,-0.022991,1.055256,-0.436000,0.006000,0.222000,0.496000
1772706000.882155,0.299315,-0.024101,1.046760,-0.007596,-0.055330,-0.182735,0.299190,-0.022991,1.055256,-0.436000,0.006000,0.222000,0.496000
1772706000.902223,0.299315,-0.024101,1.046760,-0.007596,-0.055330,-0.182735,0.299190,-0.022991,1.055256,-0.436000,0.006000,0.222000,0.496000
1772706000.922140,0.299347,-0.024065,1.039033,0.003910,-0.059180,-0.182983,0.299190,-0.022991,1.055256,-0.436000,0.006000,0.222000,0.496000
1772706000.942223,0.299347,-0.024065,1.039033,0.003910,-0.059180,-0.182983,0.299097,-0.022980,1.036756,-0.436000,0.006000,0.222000,0.496000
1772706000.962113,0.299311,-0.024160,1.031410,-0.009058,-0.056601,-0.185736,0.299097,-0.022980,1.036756,-0.436000,0.006000,0.222000,0.496000
1772706000.982151,0.299284,-0.024176,1.027506,-0.001616,-0.059050,-0.185404,0.299097,-0.022980,1.036756,-0.436000,0.006000,0.222000,0.496000
1772706001.002143,0.299284,-0.024176,1.027506,-0.001616,-0.059050,-0.185404,0.299097,-0.022980,1.036756,-0.436000,0.006000,0.222000,0.496000
1772706001.022116,0.299164,-0.024132,1.019763,-0.001610,-0.055137,-0.189445,0.299097,-0.022980,1.036756,-0.436000,0.006000,0.222000,0.496000
1772706001.042164,0.299164,-0.024132,1.019763,-0.001610,-0.055137,-0.189445,0.299307,-0.022899,1.016667,-0.436000,0.004000,0.220000,0.497000
1772706001.062155,0.299115,-0.024117,1.011991,-0.000210,-0.058238,-0.186961,0.299307,-0.022899,1.016667,-0.436000,0.004000,0.220000,0.497000
1772706001.082151,0.299197,-0.024118,1.008099,-0.000525,-0.058624,-0.186158,0.299307,-0.022899,1.016667,-0.436000,0.004000,0.220000,0.497000
1772706001.102153,0.299197,-0.024118,1.008099,-0.000525,-0.058624,-0.186158,0.299307,-0.022899,1.016667,-0.436000,0.004000,0.220000,0.497000
1772706001.122153,0.299256,-0.024062,1.000312,-0.002605,-0.060531,-0.190734,0.299307,-0.022899,1.016667,-0.436000,0.004000,0.220000,0.497000
1772706001.142128,0.299256,-0.024062,1.000312,-0.002605,-0.060531,-0.190734,0.299405,-0.022857,0.997967,-0.436000,0.004000,0.222000,0.497000
1772706001.162158,0.299212,-0.024007,0.991783,-0.002819,-0.056286,-0.183645,0.299405,-0.022857,0.997967,-0.436000,0.004000,0.222000,0.497000
1772706001.182128,0.299256,-0.024111,0.987998,-0.003442,-0.059950,-0.180487,0.299405,-0.022857,0.997967,-0.436000,0.004000,0.222000,0.497000
1772706001.202159,0.299256,-0.024111,0.987998,-0.003442,-0.059950,-0.180487,0.299405,-0.022857,0.997967,-0.436000,0.004000,0.222000,0.497000
1772706001.222113,0.299332,-0.023918,0.981073,0.000808,-0.050442,-0.185657,0.299405,-0.022857,0.997967,-0.436000,0.004000,0.222000,0.497000
1772706001.242221,0.299332,-0.023918,0.981073,0.000808,-0.050442,-0.185657,0.299384,-0.022911,0.977973,-0.436000,0.006000,0.228000,0.496000
1772706001.262122,0.299352,-0.023812,0.973309,-0.007464,-0.059419,-0.180365,0.299384,-0.022911,0.977973,-0.436000,0.006000,0.228000,0.496000
1772706001.282114,0.299283,-0.023894,0.968698,-0.008349,-0.054181,-0.179793,0.299384,-0.022911,0.977973,-0.436000,0.006000,0.228000,0.496000
1772706001.302142,0.299283,-0.023894,0.968698,-0.008349,-0.054181,-0.179793,0.299384,-0.022911,0.977973,-0.436000,0.006000,0.228000,0.496000
1772706001.322128,0.299296,-0.024002,0.961683,-0.004085,-0.062527,-0.187789,0.299384,-0.022911,0.977973,-0.436000,0.006000,0.228000,0.496000
1772706001.342125,0.299296,-0.024002,0.961683,-0.004085,-0.062527,-0.187789,0.299399,-0.022760,0.959376,-0.436000,0.006000,0.220000,0.496000
1772706001.362123,0.299234,-0.024050,0.953251,-0.011833,-0.054684,-0.186017,0.299399,-0.022760,0.959376,-0.436000,0.006000,0.220000,0.496000
1772706001.382113,0.299158,-0.024018,0.949430,-0.010538,-0.050615,-0.184572,0.299399,-0.022760,0.959376,-0.436000,0.006000,0.220000,0.496000
1772706001.402127,0.299158,-0.024018,0.949430,-0.010538,-0.050615,-0.184572,0.299399,-0.022760,0.959376,-0.436000,0.006000,0.220000,0.496000
1772706001.422131,0.299241,-0.023939,0.941633,-0.000728,-0.060340,-0.185541,0.299399,-0.022760,0.959376,-0.436000,0.006000,0.220000,0.496000
1772706001.442127,0.299241,-0.023939,0.941633,-0.000728,-0.060340,-0.185541,0.299516,-0.022727,0.939315,-0.436000,0.008000,0.222000,0.495000
1772706001.462121,0.299308,-0.023962,0.933939,-0.008488,-0.055008,-0.185979,0.299516,-0.022727,0.939315,-0.436000,0.008000,0.222000,0.495000
1772706001.482115,0.299245,-0.023980,0.930908,-0.007240,-0.051637,-0.174676,0.299516,-0.022727,0.939315,-0.436000,0.008000,0.222000,0.495000
1772706001.502125,0.299245,-0.023980,0.930908,-0.007240,-0.051637,-0.174676,0.299516,-0.022727,0.939315,-0.436000,0.008000,0.222000,0.495000
1772706001.522121,0.299211,-0.023945,0.922524,-0.004330,-0.056128,-0.179889,0.299516,-0.022727,0.939315,-0.436000,0.008000,0.222000,0.495000
1772706001.542127,0.299211,-0.023945,0.922524,-0.004330,-0.056128,-0.179889,0.299567,-0.022666,0.920989,-0.436000,0.008000,0.228000,0.495000
1772706001.562230,0.299276,-0.023899,0.915578,-0.007153,-0.059846,-0.186018,0.299567,-0.022666,0.920989,-0.436000,0.008000,0.228000,0.495000
1772706001.582163,0.299259,-0.023974,0.910900,-0.004834,-0.058959,-0.183594,0.299567,-0.022666,0.920989,-0.436000,0.008000,0.228000,0.495000
1772706001.602158,0.299259,-0.023974,0.910900,-0.004834,-0.058959,-0.183594,0.299567,-0.022666,0.920989,-0.436000,0.008000,0.228000,0.495000
1772706001.622166,0.299205,-0.023996,0.903976,-0.005651,-0.052380,-0.177426,0.299567,-0.022666,0.920989,-0.436000,0.008000,0.228000,0.495000
1772706001.642168,0.299205,-0.023996,0.903976,-0.005651,-0.052380,-0.177426,0.299539,-0.022544,0.900960,-0.436000,0.006000,0.224000,0.496000
1772706001.662132,0.299201,-0.023946,0.896362,-0.004874,-0.058461,-0.183461,0.299539,-0.022544,0.900960,-0.436000,0.006000,0.224000,0.496000
1772706001.682129,0.299190,-0.023989,0.892490,-0.006609,-0.058668,-0.187451,0.299539,-0.022544,0.900960,-0.436000,0.006000,0.224000,0.496000
1772706001.702136,0.299190,-0.023989,0.892490,-0.006609,-0.058668,-0.187451,0.299539,-0.022544,0.900960,-0.436000,0.006000,0.224000,0.496000
1772706001.722134,0.299316,-0.023993,0.884024,-0.007566,-0.057025,-0.181329,0.299539,-0.022544,0.900960,-0.436000,0.006000,0.224000,0.496000
1772706001.742131,0.299316,-0.023993,0.884024,-0.007566,-0.057025,-0.181329,0.299137,-0.022557,0.882493,-0.436000,0.006000,0.224000,0.496000
1772706001.762137,0.299278,-0.023922,0.877182,-0.001786,-0.054162,-0.184194,0.299137,-0.022557,0.882493,-0.436000,0.006000,0.224000,0.496000
1772706001.782130,0.299307,-0.023880,0.873366,-0.004728,-0.056204,-0.180900,0.299137,-0.022557,0.882493,-0.436000,0.006000,0.224000,0.496000
1772706001.802134,0.299307,-0.023880,0.873366,-0.004728,-0.056204,-0.180900,0.299137,-0.022557,0.882493,-0.436000,0.006000,0.224000,0.496000
1772706001.822143,0.299240,-0.023838,0.865661,-0.000819,-0.057121,-0.190380,0.299137,-0.022557,0.882493,-0.436000,0.006000,0.224000,0.496000
1772706001.842152,0.299240,-0.023838,0.865661,-0.000819,-0.057121,-0.190380,0.299160,-0.022617,0.862584,-0.436000,0.008000,0.230000,0.495000
1772706001.862244,0.299292,-0.023713,0.858064,-0.001372,-0.057202,-0.179628,0.299160,-0.022617,0.862584,-0.436000,0.008000,0.230000,0.495000
1772706001.882131,0.299299,-0.023764,0.854203,-0.007136,-0.058192,-0.182326,0.299160,-0.022617,0.862584,-0.436000,0.008000,0.230000,0.495000
1772706001.902141,0.299299,-0.023764,0.854203,-0.007136,-0.058192,-0.182326,0.299160,-0.022617,0.862584,-0.436000,0.008000,0.230000,0.495000
1772706001.922142,0.299140,-0.023877,0.845897,-0.006963,-0.054283,-0.186551,0.299160,-0.022617,0.862584,-0.436000,0.008000,0.230000,0.495000
1772706001.942134,0.299140,-0.023877,0.845897,-0.006963,-0.054283,-0.186551,0.299037,-0.022539,0.844377,-0.436000,0.006000,0.224000,0.496000
1772706001.962142,0.299168,-0.023843,0.838998,-0.001134,-0.057358,-0.185284,0.299037,-0.022539,0.844377,-0.436000,0.006000,0.224000,0.496000
1772706001.982138,0.299186,-0.023911,0.835054,-0.004290,-0.058213,-0.183429,0.299037,-0.022539,0.844377,-0.436000,0.006000,0.224000,0.496000
1772706002.002137,0.299186,-0.023911,0.835054,-0.004290,-0.058213,-0.183429,0.299037,-0.022539,0.844377,-0.436000,0.006000,0.224000,0.496000
1772706002.022137,0.299252,-0.023990,0.827187,-0.005222,-0.061039,-0.191357,0.299037,-0.022539,0.844377,-0.436000,0.006000,0.224000,0.496000
1772706002.042141,0.299252,-0.023990,0.827187,-0.005222,-0.061039,-0.191357,0.299173,-0.022364,0.824058,-0.436000,0.006000,0.220000,0.496000
1772706002.062140,0.299124,-0.024019,0.819490,-0.008403,-0.049198,-0.180153,0.299173,-0.022364,0.824058,-0.436000,0.006000,0.220000,0.496000
1772706002.082130,0.298974,-0.023907,0.815670,-0.008675,-0.051161,-0.184850,0.299173,-0.022364,0.824058,-0.436000,0.006000,0.220000,0.496000
1772706002.102144,0.298974,-0.023907,0.815670,-0.008675,-0.051161,-0.184850,0.299173,-0.022364,0.824058,-0.436000,0.006000,0.220000,0.496000
1772706002.122135,0.298995,-0.023924,0.808024,0.000443,-0.058328,-0.180463,0.299173,-0.022364,0.824058,-0.436000,0.006000,0.220000,0.496000
1772706002.142137,0.298995,-0.023924,0.808024,0.000443,-0.058328,-0.180463,0.299208,-0.022315,0.805728,-0.436000,0.008000,0.220000,0.495000
1772706002.162145,0.299114,-0.024018,0.800334,-0.006195,-0.062544,-0.187582,0.299208,-0.022315,0.805728,-0.436000,0.008000,0.220000,0.495000
1772706002.182129,0.299089,-0.023925,0.796434,-0.009317,-0.045340,-0.185128,0.299208,-0.022315,0.805728,-0.436000,0.008000,0.220000,0.495000
1772706002.202137,0.299089,-0.023925,0.796434,-0.009317,-0.045340,-0.185128,0.299208,-0.022315,0.805728,-0.436000,0.008000,0.220000,0.495000
1772706002.222138,0.299030,-0.023819,0.788801,-0.009734,-0.056653,-0.182556,0.299208,-0.022315,0.805728,-0.436000,0.008000,0.220000,0.495000
1772706002.242142,0.299030,-0.023819,0.788801,-0.009734,-0.056653,-0.182556,0.299217,-0.022291,0.785773,-0.436000,0.006000,0.218000,0.496000
1772706002.262143,0.299084,-0.023911,0.781189,-0.001637,-0.054772,-0.186469,0.299217,-0.022291,0.785773,-0.436000,0.006000,0.218000,0.496000
1772706002.282136,0.299081,-0.023893,0.777371,-0.004283,-0.048222,-0.184539,0.299217,-0.022291,0.785773,-0.436000,0.006000,0.218000,0.496000
1772706002.302150,0.299081,-0.023893,0.777371,-0.004283,-0.048222,-0.184539,0.299217,-0.022291,0.785773,-0.436000,0.006000,0.218000,0.496000
1772706002.322140,0.299125,-0.023807,0.769646,-0.007848,-0.055600,-0.188035,0.299217,-0.022291,0.785773,-0.436000,0.006000,0.218000,0.496000
1772706002.342154,0.299125,-0.023807,0.769646,-0.007848,-0.055600,-0.188035,0.299065,-0.022345,0.767341,-0.436000,0.008000,0.228000,0.495000
1772706002.362148,0.299140,-0.023726,0.761263,-0.005789,-0.058741,-0.182740,0.299065,-0.022345,0.767341,-0.436000,0.008000,0.228000,0.495000
1772706002.382134,0.299085,-0.023690,0.757480,-0.006290,-0.054330,-0.184138,0.299065,-0.022345,0.767341,-0.436000,0.008000,0.228000,0.495000
1772706002.402146,0.299085,-0.023690,0.757480,-0.006290,-0.054330,-0.184138,0.299065,-0.022345,0.767341,-0.436000,0.008000,0.228000,0.495000
1772706002.422144,0.299086,-0.023726,0.750591,-0.002100,-0.058739,-0.183182,0.299065,-0.022345,0.767341,-0.436000,0.008000,0.228000,0.495000
1772706002.442150,0.299086,-0.023726,0.750591,-0.002100,-0.058739,-0.183182,0.298931,-0.022219,0.747493,-0.436000,0.006000,0.226000,0.496000
1772706002.462144,0.299071,-0.023781,0.742883,-0.007781,-0.057387,-0.182273,0.298931,-0.022219,0.747493,-0.436000,0.006000,0.226000,0.496000
1772706002.482139,0.299020,-0.023916,0.738330,-0.007697,-0.059851,-0.183490,0.298931,-0.022219,0.747493,-0.436000,0.006000,0.226000,0.496000
1772706002.502159,0.299020,-0.023916,0.738330,-0.007697,-0.059851,-0.183490,0.298931,-0.022219,0.747493,-0.436000,0.006000,0.226000,0.496000
1772706002.522143,0.299086,-0.024010,0.730652,-0.004385,-0.055136,-0.185812,0.298931,-0.022219,0.747493,-0.436000,0.006000,0.226000,0.496000
1772706002.542150,0.299086,-0.024010,0.730652,-0.004385,-0.055136,-0.185812,0.298965,-0.021989,0.729126,-0.436000,0.004000,0.220000,0.497000
1772706002.562144,0.298946,-0.023994,0.723795,-0.006423,-0.057470,-0.184036,0.298965,-0.021989,0.729126,-0.436000,0.004000,0.220000,0.497000
1772706002.582142,0.298937,-0.023916,0.719245,-0.007621,-0.057887,-0.183314,0.298965,-0.021989,0.729126,-0.436000,0.004000,0.220000,0.497000
1772706002.602152,0.298937,-0.023916,0.719245,-0.007621,-0.057887,-0.183314,0.298965,-0.021989,0.729126,-0.436000,0.004000,0.220000,0.497000
1772706002.622146,0.299012,-0.023792,0.712439,0.002360,-0.049937,-0.176323,0.298965,-0.021989,0.729126,-0.436000,0.004000,0.220000,0.497000
1772706002.642154,0.299012,-0.023792,0.712439,0.002360,-0.049937,-0.176323,0.298969,-0.022130,0.709412,-0.436000,0.008000,0.224000,0.495000
1772706002.662149,0.299141,-0.023653,0.704789,-0.012005,-0.046753,-0.183195,0.298969,-0.022130,0.709412,-0.436000,0.008000,0.224000,0.495000
1772706002.682142,0.299001,-0.023603,0.701006,-0.006328,-0.060654,-0.179123,0.298969,-0.022130,0.709412,-0.436000,0.008000,0.224000,0.495000
1772706002.702167,0.299001,-0.023603,0.701006,-0.006328,-0.060654,-0.179123,0.298969,-0.022130,0.709412,-0.436000,0.008000,0.224000,0.495000
1772706002.722146,0.298987,-0.023635,0.693333,-0.005140,-0.058626,-0.182671,0.298969,-0.022130,0.709412,-0.436000,0.008000,0.224000,0.495000
1772706002.742151,0.298987,-0.023635,0.693333,-0.005140,-0.058626,-0.182671,0.299048,-0.022023,0.691015,-0.436000,0.006000,0.220000,0.496000
1772706002.762154,0.298921,-0.023776,0.685629,-0.001521,-0.056904,-0.185599,0.299048,-0.022023,0.691015,-0.436000,0.006000,0.220000,0.496000
1772706002.782143,0.298975,-0.023749,0.681750,-0.000180,-0.055409,-0.188551,0.299048,-0.022023,0.691015,-0.436000,0.006000,0.220000,0.496000
1772706002.802163,0.298975,-0.023749,0.681750,-0.000180,-0.055409,-0.188551,0.299048,-0.022023,0.691015,-0.436000,0.006000,0.220000,0.496000
1772706002.822151,0.299021,-0.023686,0.674055,-0.001929,-0.057861,-0.189431,0.299048,-0.022023,0.691015,-0.436000,0.006000,0.220000,0.496000
1772706002.842160,0.299021,-0.023686,0.674055,-0.001929,-0.057861,-0.189431,0.298974,-0.021887,0.670963,-0.436000,0.008000,0.220000,0.495000
1772706002.862152,0.299044,-0.023750,0.666377,-0.005618,-0.057439,-0.185911,0.298974,-0.021887,0.670963,-0.436000,0.008000,0.220000,0.495000
1772706002.882147,0.298991,-0.023796,0.662512,-0.005935,-0.057353,-0.186043,0.298974,-0.021887,0.670963,-0.436000,0.008000,0.220000,0.495000
1772706002.902166,0.298991,-0.023796,0.662512,-0.005935,-0.057353,-0.186043,0.298974,-0.021887,0.670963,-0.436000,0.008000,0.220000,0.495000
1772706002.922158,0.298974,-0.023628,0.654034,-0.005491,-0.059993,-0.187249,0.298974,-0.021887,0.670963,-0.436000,0.008000,0.220000,0.495000
1772706002.942161,0.298974,-0.023628,0.654034,-0.005491,-0.059993,-0.187249,0.298902,-0.021811,0.652476,-0.436000,0.006000,0.218000,0.496000
1772706002.962156,0.299011,-0.023602,0.646982,-0.001943,-0.051936,-0.183597,0.298902,-0.021811,0.652476,-0.436000,0.006000,0.218000,0.496000
1772706002.982152,0.298982,-0.023574,0.643146,-0.005304,-0.059847,-0.185603,0.298902,-0.021811,0.652476,-0.436000,0.006000,0.218000,0.496000
1772706003.002167,0.298982,-0.023574,0.643146,-0.005304,-0.059847,-0.185603,0.298902,-0.021811,0.652476,-0.436000,0.006000,0.218000,0.496000
1772706003.022157,0.298949,-0.023474,0.635397,-0.007310,-0.052548,-0.187800,0.298902,-0.021811,0.652476,-0.436000,0.006000,0.218000,0.496000
1772706003.042162,0.298949,-0.023474,0.635397,-0.007310,-0.052548,-0.187800,0.299073,-0.021935,0.632316,-0.436000,0.006000,0.222000,0.496000
1772706003.062158,0.298906,-0.023312,0.627709,-0.002562,-0.047111,-0.187152,0.299073,-0.021935,0.632316,-0.436000,0.006000,0.222000,0.496000
1772706003.082148,0.298907,-0.023200,0.623053,-0.005882,-0.054918,-0.187970,0.299073,-0.021935,0.632316,-0.436000,0.006000,0.222000,0.496000
1772706003.102161,0.298907,-0.023200,0.623053,-0.005882,-0.054918,-0.187970,0.299073,-0.021935,0.632316,-0.436000,0.006000,0.222000,0.496000
1772706003.122161,0.298894,-0.023088,0.615351,0.000685,-0.050374,-0.185686,0.299073,-0.021935,0.632316,-0.436000,0.006000,0.222000,0.496000
1772706003.142163,0.298894,-0.023088,0.615351,0.000685,-0.050374,-0.185686,0.299310,-0.022140,0.613823,-0.438000,0.008000,0.224000,0.495000
1772706003.162171,0.298936,-0.022984,0.608376,-0.008444,-0.053010,-0.185281,0.299310,-0.022140,0.613823,-0.438000,0.008000,0.224000,0.495000
1772706003.182154,0.298880,-0.022983,0.604520,-0.000405,-0.061775,-0.180814,0.299310,-0.022140,0.613823,-0.438000,0.008000,0.224000,0.495000
1772706003.202169,0.298880,-0.022983,0.604520,-0.000405,-0.061775,-0.180814,0.299310,-0.022140,0.613823,-0.438000,0.008000,0.224000,0.495000
1772706003.222172,0.298964,-0.023126,0.596783,-0.001862,-0.056613,-0.180806,0.299310,-0.022140,0.613823,-0.438000,0.008000,0.224000,0.495000
