Timestamp,State,VTOL_Type,Altitude_m,Speed_ms,Cmd_Throttle,Cmd_Elevator,Cmd_Aileron,Cmd_Rudder
1774364964.837,RL_TRAINING,FW,51.396,17.981,0.674,0.040,-0.040,0.000
1774364964.888,RL_TRAINING,FW,51.991,17.917,0.674,-0.049,-0.040,0.000
1774364964.939,RL_TRAINING,FW,52.584,17.858,0.674,-0.049,-0.041,0.000
1774364964.989,RL_TRAINING,FW,53.091,17.814,0.674,-0.049,-0.041,0.000
1774364965.040,RL_TRAINING,FW,53.594,17.775,0.674,-0.049,-0.041,0.000
1774364965.091,RL_TRAINING,FW,54.095,17.743,0.674,-0.049,-0.041,0.000
1774364965.142,RL_TRAINING,FW,54.674,17.702,0.666,-0.157,-0.041,0.000
1774364965.192,RL_TRAINING,FW,55.167,17.670,0.666,-0.157,-0.042,0.000
1774364965.243,RL_TRAINING,FW,55.657,17.645,0.666,-0.157,-0.042,0.000
1774364965.294,RL_TRAINING,FW,56.222,17.624,0.666,-0.157,-0.042,0.000
1774364965.345,RL_TRAINING,FW,56.701,17.612,0.656,-0.239,-0.042,0.000
1774364965.395,RL_TRAINING,FW,57.174,17.605,0.656,-0.239,-0.041,0.000
1774364965.446,RL_TRAINING,FW,57.719,17.606,0.656,-0.239,-0.041,0.000
1774364965.496,RL_TRAINING,FW,58.179,17.612,0.656,-0.239,-0.041,0.000
1774364965.547,RL_TRAINING,FW,58.632,17.620,0.640,-0.240,-0.041,0.000
1774364965.598,RL_TRAINING,FW,59.152,17.635,0.640,-0.240,-0.040,0.000
1774364965.649,RL_TRAINING,FW,59.588,17.651,0.640,-0.240,-0.040,0.000
1774364965.699,RL_TRAINING,FW,60.017,17.675,0.640,-0.240,-0.040,0.000
1774364965.750,RL_TRAINING,FW,60.508,17.706,0.640,-0.240,-0.040,0.000
1774364965.801,RL_TRAINING,FW,60.919,17.735,0.613,-0.240,-0.040,0.000
1774364965.852,RL_TRAINING,FW,61.323,17.770,0.613,-0.240,-0.037,0.000
1774364965.903,RL_TRAINING,FW,61.784,17.800,0.613,-0.240,-0.037,0.000
1774364965.953,RL_TRAINING,FW,62.171,17.820,0.613,-0.240,-0.037,0.000
1774364966.004,RL_TRAINING,FW,62.550,17.842,0.590,-0.240,-0.037,0.000
1774364966.055,RL_TRAINING,FW,62.981,17.872,0.590,-0.240,-0.034,0.000
1774364966.106,RL_TRAINING,FW,63.340,17.889,0.590,-0.240,-0.034,0.000
1774364966.156,RL_TRAINING,FW,63.691,17.907,0.590,-0.240,-0.034,0.000
1774364966.207,RL_TRAINING,FW,64.089,17.933,0.590,-0.240,-0.034,0.000
1774364966.258,RL_TRAINING,FW,64.420,17.959,0.565,-0.240,-0.034,0.000
1774364966.309,RL_TRAINING,FW,64.742,17.989,0.565,-0.240,-0.029,0.000
1774364966.359,RL_TRAINING,FW,65.108,18.008,0.565,-0.240,-0.029,0.000
1774364966.410,RL_TRAINING,FW,65.412,18.026,0.565,-0.240,-0.029,0.000
1774364966.461,RL_TRAINING,FW,65.706,18.048,0.547,-0.240,-0.029,0.000
1774364966.511,RL_TRAINING,FW,66.038,18.078,0.547,-0.240,-0.025,0.000
1774364966.562,RL_TRAINING,FW,66.311,18.103,0.547,-0.240,-0.025,0.000
1774364966.613,RL_TRAINING,FW,66.575,18.127,0.547,-0.240,-0.025,0.000
1774364966.663,RL_TRAINING,FW,66.871,18.159,0.547,-0.240,-0.025,0.000
1774364966.714,RL_TRAINING,FW,67.113,18.193,0.525,-0.240,-0.025,0.000
1774364966.765,RL_TRAINING,FW,67.348,18.228,0.525,-0.240,-0.019,0.000
1774364966.816,RL_TRAINING,FW,67.609,18.263,0.525,-0.240,-0.019,0.000
1774364966.866,RL_TRAINING,FW,67.822,18.293,0.525,-0.240,-0.019,0.000
1774364966.918,RL_TRAINING,FW,68.024,18.329,0.507,-0.240,-0.019,0.000
1774364966.968,RL_TRAINING,FW,68.248,18.374,0.507,-0.240,-0.014,0.000
1774364967.019,RL_TRAINING,FW,68.429,18.409,0.507,-0.240,-0.014,0.000
1774364967.069,RL_TRAINING,FW,68.599,18.448,0.507,-0.240,-0.014,0.000
1774364967.120,RL_TRAINING,FW,68.785,18.497,0.507,-0.240,-0.014,0.000
1774364967.171,RL_TRAINING,FW,68.935,18.541,0.485,-0.240,-0.014,0.000
1774364967.222,RL_TRAINING,FW,69.075,18.589,0.485,-0.240,-0.010,0.000
1774364967.273,RL_TRAINING,FW,69.225,18.642,0.485,-0.240,-0.010,0.000
1774364967.323,RL_TRAINING,FW,69.342,18.690,0.485,-0.240,-0.010,0.000
1774364967.374,RL_TRAINING,FW,69.449,18.740,0.467,-0.240,-0.010,0.000
1774364967.425,RL_TRAINING,FW,69.560,18.805,0.467,-0.240,-0.006,0.000
1774364967.476,RL_TRAINING,FW,69.644,18.861,0.467,-0.240,-0.006,0.000
1774364967.527,RL_TRAINING,FW,69.717,18.915,0.467,-0.240,-0.006,0.000
1774364967.577,RL_TRAINING,FW,69.792,18.981,0.447,-0.240,-0.006,0.000
1774364967.628,RL_TRAINING,FW,69.845,19.041,0.447,-0.240,-0.003,0.000
1774364967.679,RL_TRAINING,FW,69.892,19.108,0.447,-0.240,-0.003,0.000
1774364967.730,RL_TRAINING,FW,69.921,19.168,0.447,-0.240,-0.003,0.000
1774364967.780,RL_TRAINING,FW,69.939,19.235,0.447,-0.240,-0.003,0.000
1774364967.832,RL_TRAINING,FW,69.946,19.316,0.424,-0.240,-0.003,0.000
1774364967.882,RL_TRAINING,FW,69.941,19.393,0.424,-0.240,0.001,0.000
1774364967.933,RL_TRAINING,FW,69.925,19.464,0.424,-0.240,0.001,0.000
1774364967.984,RL_TRAINING,FW,69.894,19.546,0.424,-0.240,0.001,0.000
1774364968.035,RL_TRAINING,FW,69.856,19.621,0.404,-0.240,0.001,0.000
1774364968.086,RL_TRAINING,FW,69.806,19.700,0.404,-0.240,0.004,0.000
1774364968.136,RL_TRAINING,FW,69.735,19.789,0.404,-0.240,0.004,0.000
1774364968.187,RL_TRAINING,FW,69.661,19.869,0.404,-0.240,0.004,0.000
1774364968.238,RL_TRAINING,FW,69.576,19.953,0.404,-0.240,0.004,0.000
1774364968.289,RL_TRAINING,FW,69.463,20.056,0.379,-0.240,0.004,0.000
1774364968.340,RL_TRAINING,FW,69.355,20.146,0.379,-0.240,0.007,0.000
1774364968.390,RL_TRAINING,FW,69.237,20.235,0.379,-0.240,0.007,0.000
1774364968.441,RL_TRAINING,FW,69.085,20.340,0.379,-0.240,0.007,0.000
1774364968.492,RL_TRAINING,FW,68.942,20.434,0.358,-0.240,0.007,0.000
1774364968.542,RL_TRAINING,FW,68.788,20.531,0.358,-0.240,0.009,0.000
1774364968.593,RL_TRAINING,FW,68.595,20.645,0.358,-0.240,0.009,0.000
1774364968.644,RL_TRAINING,FW,68.416,20.745,0.358,-0.240,0.009,0.000
1774364968.695,RL_TRAINING,FW,68.227,20.847,0.358,-0.240,0.009,0.000
1774364968.746,RL_TRAINING,FW,67.992,20.971,0.331,-0.240,0.009,0.000
1774364968.796,RL_TRAINING,FW,67.779,21.080,0.331,-0.240,0.012,0.000
1774364968.847,RL_TRAINING,FW,67.555,21.189,0.331,-0.240,0.012,0.000
1774364968.898,RL_TRAINING,FW,67.280,21.316,0.331,-0.240,0.012,0.000
1774364968.948,RL_TRAINING,FW,67.031,21.432,0.325,-0.240,0.012,0.000
1774364968.999,RL_TRAINING,FW,66.771,21.549,0.325,-0.240,0.013,0.000
1774364969.050,RL_TRAINING,FW,66.454,21.689,0.325,-0.240,0.013,0.000
1774364969.100,RL_TRAINING,FW,66.169,21.811,0.325,-0.240,0.013,0.000
1774364969.151,RL_TRAINING,FW,65.874,21.937,0.325,-0.240,0.013,0.000
1774364969.202,RL_TRAINING,FW,65.515,22.088,0.325,-0.240,0.013,0.000
1774364969.253,RL_TRAINING,FW,65.196,22.220,0.325,-0.240,0.015,0.000
1774364969.303,RL_TRAINING,FW,64.808,22.376,0.325,-0.240,0.015,0.000
1774364969.354,RL_TRAINING,FW,64.463,22.513,0.325,-0.240,0.015,0.000
1774364969.405,RL_TRAINING,FW,64.106,22.653,0.325,-0.240,0.015,0.000
1774364969.455,RL_TRAINING,FW,63.675,22.822,0.325,-0.240,0.016,0.000
1774364969.506,RL_TRAINING,FW,63.293,22.969,0.325,-0.240,0.016,0.000
1774364969.557,RL_TRAINING,FW,62.903,23.118,0.325,-0.240,0.016,0.000
1774364969.608,RL_TRAINING,FW,62.434,23.292,0.325,-0.240,0.016,0.000
1774364969.658,RL_TRAINING,FW,62.018,23.446,0.325,-0.240,0.016,0.000
1774364969.709,RL_TRAINING,FW,61.590,23.601,0.325,-0.240,0.016,0.000
1774364969.760,RL_TRAINING,FW,61.075,23.787,0.325,-0.240,0.016,0.000
1774364969.810,RL_TRAINING,FW,60.620,23.945,0.325,-0.240,0.016,0.000
1774364969.861,RL_TRAINING,FW,60.154,24.107,0.325,-0.240,0.016,0.000
1774364969.912,RL_TRAINING,FW,59.675,24.272,0.325,-0.240,0.016,0.000
1774364969.963,RL_TRAINING,FW,59.103,24.464,0.325,-0.240,0.016,0.000
1774364970.013,RL_TRAINING,FW,58.599,24.632,0.325,-0.240,0.016,0.000
1774364970.064,RL_TRAINING,FW,58.083,24.800,0.325,-0.240,0.016,0.000
1774364970.115,RL_TRAINING,FW,57.465,25.000,0.325,-0.240,0.017,0.000
1774364970.166,RL_TRAINING,FW,56.831,25.202,0.325,-0.240,0.017,0.000
1774364970.216,RL_TRAINING,FW,56.368,25.350,0.325,-0.240,0.017,0.000
1774364970.267,RL_TRAINING,FW,55.705,25.564,0.325,-0.240,0.017,0.000
1774364970.318,RL_TRAINING,FW,55.123,25.748,0.325,-0.240,0.017,0.000
1774364970.369,RL_TRAINING,FW,54.532,25.934,0.325,-0.240,0.017,0.000
1774364970.420,RL_TRAINING,FW,53.826,26.158,0.325,-0.240,0.017,0.000
1774364970.470,RL_TRAINING,FW,53.206,26.351,0.325,-0.240,0.017,0.000
1774364970.521,RL_TRAINING,FW,52.574,26.548,0.325,-0.141,0.017,0.000
1774364970.572,RL_TRAINING,FW,51.819,26.782,0.325,-0.141,0.017,0.000
1774364970.623,RL_TRAINING,FW,51.159,26.977,0.325,-0.141,0.017,0.000
1774364970.673,RL_TRAINING,FW,50.489,27.169,0.325,-0.141,0.017,0.000
1774364970.724,RL_TRAINING,FW,49.697,27.392,0.325,-0.141,0.017,0.000
1774364970.775,RL_TRAINING,FW,49.010,27.584,0.325,-0.002,0.017,0.000
1774364970.826,RL_TRAINING,FW,48.314,27.776,0.325,-0.002,0.016,0.000
1774364970.877,RL_TRAINING,FW,47.493,27.987,0.325,-0.002,0.016,0.000
1774364970.927,RL_TRAINING,FW,46.787,28.161,0.325,-0.002,0.016,0.000
1774364970.978,RL_TRAINING,FW,45.961,28.359,0.325,0.119,0.016,0.000
1774364971.029,RL_TRAINING,FW,45.252,28.528,0.325,0.119,0.016,0.000
1774364971.080,RL_TRAINING,FW,44.543,28.685,0.325,0.119,0.016,0.000
1774364971.130,RL_TRAINING,FW,43.721,28.854,0.325,0.119,0.016,0.000
1774364971.181,RL_TRAINING,FW,43.020,28.991,0.325,0.119,0.016,0.000
1774364971.232,RL_TRAINING,FW,42.327,29.126,0.325,0.240,0.016,0.000
1774364971.282,RL_TRAINING,FW,41.526,29.277,0.325,0.240,0.014,0.000
1774364971.333,RL_TRAINING,FW,40.848,29.390,0.325,0.240,0.014,0.000
1774364971.384,RL_TRAINING,FW,40.184,29.494,0.325,0.240,0.014,0.000
1774364971.435,RL_TRAINING,FW,39.425,29.605,0.325,0.240,0.014,0.000
1774364971.486,RL_TRAINING,FW,38.791,29.692,0.325,0.240,0.014,0.000
1774364971.536,RL_TRAINING,FW,38.169,29.773,0.325,0.240,0.014,0.000
1774364971.587,RL_TRAINING,FW,37.458,29.857,0.325,0.240,0.014,0.000
1774364971.638,RL_TRAINING,FW,36.867,29.924,0.325,0.240,0.014,0.000
1774364971.689,RL_TRAINING,FW,36.197,29.993,0.325,0.240,0.014,0.000
1774364971.740,RL_TRAINING,FW,35.642,30.047,0.325,0.240,0.013,0.000
1774364971.791,RL_TRAINING,FW,35.104,30.094,0.325,0.240,0.013,0.000
1774364971.842,RL_TRAINING,FW,34.498,30.142,0.325,0.240,0.013,0.000
1774364971.893,RL_TRAINING,FW,33.997,30.178,0.325,0.240,0.013,0.000
1774364971.944,RL_TRAINING,FW,33.509,30.208,0.325,0.240,0.013,0.000
1774364971.995,RL_TRAINING,FW,32.957,30.233,0.325,0.240,0.013,0.000
1774364972.046,RL_TRAINING,FW,32.505,30.248,0.325,0.240,0.013,0.000
1774364972.096,RL_TRAINING,FW,32.071,30.256,0.325,0.240,0.013,0.000
1774364972.147,RL_TRAINING,FW,31.590,30.259,0.325,0.240,0.012,0.000
1774364972.198,RL_TRAINING,FW,31.197,30.256,0.325,0.240,0.012,0.000
1774364972.249,RL_TRAINING,FW,30.824,30.247,0.325,0.240,0.012,0.000
1774364972.299,RL_TRAINING,FW,30.412,30.230,0.325,0.240,0.012,0.000
1774364972.350,RL_TRAINING,FW,30.072,30.208,0.325,0.240,0.012,0.000
1774364972.401,RL_TRAINING,FW,29.698,30.176,0.325,0.240,0.012,0.000
1774364972.452,RL_TRAINING,FW,29.398,30.142,0.325,0.240,0.012,0.000
1774364972.503,RL_TRAINING,FW,29.118,30.103,0.325,0.240,0.012,0.000
1774364972.554,RL_TRAINING,FW,28.816,30.048,0.325,0.240,0.012,0.000
1774364972.604,RL_TRAINING,FW,28.578,29.997,0.325,0.240,0.011,0.000
1774364972.655,RL_TRAINING,FW,28.359,29.939,0.325,0.240,0.011,0.000
1774364972.706,RL_TRAINING,FW,28.159,29.875,0.325,0.240,0.011,0.000
1774364972.757,RL_TRAINING,FW,27.940,29.796,0.325,0.240,0.011,0.000
1774364972.808,RL_TRAINING,FW,27.771,29.721,0.325,0.240,0.011,0.000
1774364972.859,RL_TRAINING,FW,27.598,29.627,0.325,0.240,0.011,0.000
1774364972.909,RL_TRAINING,FW,27.471,29.540,0.325,0.240,0.011,0.000
1774364972.960,RL_TRAINING,FW,27.363,29.449,0.325,0.240,0.011,0.000
1774364973.011,RL_TRAINING,FW,27.260,29.335,0.325,0.240,0.011,0.000
1774364973.062,RL_TRAINING,FW,27.191,29.234,0.325,0.240,0.010,0.000
1774364973.112,RL_TRAINING,FW,27.134,29.105,0.325,0.240,0.010,0.000
1774364973.163,RL_TRAINING,FW,27.094,28.993,0.325,0.240,0.010,0.000
1774364973.214,RL_TRAINING,FW,27.072,28.875,0.325,0.240,0.010,0.000
1774364973.265,RL_TRAINING,FW,27.068,28.752,0.325,0.240,0.010,0.000
1774364973.316,RL_TRAINING,FW,27.085,28.603,0.325,0.240,0.009,0.000
1774364973.366,RL_TRAINING,FW,27.119,28.468,0.325,0.240,0.009,0.000
1774364973.417,RL_TRAINING,FW,27.169,28.328,0.325,0.240,0.009,0.000
1774364973.468,RL_TRAINING,FW,27.247,28.160,0.325,0.240,0.009,0.000
1774364973.519,RL_TRAINING,FW,27.332,28.012,0.325,0.240,0.009,0.000
1774364973.570,RL_TRAINING,FW,27.437,27.837,0.325,0.240,0.009,0.000
1774364973.621,RL_TRAINING,FW,27.545,27.680,0.325,0.240,0.009,0.000
1774364973.672,RL_TRAINING,FW,27.668,27.519,0.325,0.240,0.009,0.000
1774364973.723,RL_TRAINING,FW,27.830,27.327,0.325,0.240,0.009,0.000
1774364973.774,RL_TRAINING,FW,27.986,27.156,0.325,0.240,0.009,0.000
1774364973.824,RL_TRAINING,FW,28.155,26.980,0.325,0.240,0.009,0.000
1774364973.875,RL_TRAINING,FW,28.369,26.769,0.325,0.240,0.009,0.000
1774364973.926,RL_TRAINING,FW,28.565,26.584,0.325,0.240,0.009,0.000
1774364973.976,RL_TRAINING,FW,28.766,26.397,0.325,0.240,0.008,0.000
1774364974.027,RL_TRAINING,FW,29.017,26.174,0.325,0.240,0.008,0.000
1774364974.078,RL_TRAINING,FW,29.246,25.977,0.325,0.240,0.008,0.000
1774364974.129,RL_TRAINING,FW,29.486,25.777,0.328,0.240,0.008,0.000
1774364974.179,RL_TRAINING,FW,29.780,25.539,0.328,0.240,0.008,0.000
1774364974.230,RL_TRAINING,FW,30.044,25.330,0.328,0.240,0.008,0.000
1774364974.281,RL_TRAINING,FW,30.317,25.118,0.328,0.240,0.008,0.000
1774364974.331,RL_TRAINING,FW,30.645,24.868,0.328,0.240,0.008,0.000
1774364974.382,RL_TRAINING,FW,30.931,24.654,0.390,0.240,0.008,0.000
1774364974.433,RL_TRAINING,FW,31.226,24.440,0.390,0.240,0.007,0.000
1774364974.484,RL_TRAINING,FW,31.581,24.189,0.390,0.240,0.007,0.000
1774364974.534,RL_TRAINING,FW,31.894,23.976,0.390,0.240,0.007,0.000
1774364974.586,RL_TRAINING,FW,32.215,23.763,0.439,0.240,0.007,0.000
1774364974.636,RL_TRAINING,FW,32.599,23.513,0.439,0.240,0.006,0.000
1774364974.687,RL_TRAINING,FW,32.935,23.306,0.439,0.240,0.006,0.000
1774364974.737,RL_TRAINING,FW,33.276,23.100,0.439,0.240,0.006,0.000
1774364974.788,RL_TRAINING,FW,33.676,22.864,0.439,0.240,0.006,0.000
1774364974.839,RL_TRAINING,FW,34.027,22.662,0.498,0.240,0.006,0.000
1774364974.889,RL_TRAINING,FW,34.383,22.461,0.498,0.240,0.002,0.000
1774364974.940,RL_TRAINING,FW,34.806,22.242,0.498,0.240,0.002,0.000
1774364974.991,RL_TRAINING,FW,35.174,22.059,0.498,0.240,0.002,0.000
1774364975.042,RL_TRAINING,FW,35.547,21.878,0.540,0.240,0.002,0.000
1774364975.092,RL_TRAINING,FW,35.987,21.670,0.540,0.240,-0.002,0.000
1774364975.143,RL_TRAINING,FW,36.367,21.506,0.540,0.240,-0.002,0.000
1774364975.194,RL_TRAINING,FW,36.749,21.346,0.540,0.240,-0.002,0.000
1774364975.245,RL_TRAINING,FW,37.200,21.162,0.540,0.240,-0.002,0.000
1774364975.296,RL_TRAINING,FW,37.591,21.007,0.583,0.240,-0.002,0.000
1774364975.347,RL_TRAINING,FW,38.053,20.829,0.583,0.240,-0.008,0.000
1774364975.397,RL_TRAINING,FW,38.453,20.698,0.583,0.240,-0.008,0.000
1774364975.448,RL_TRAINING,FW,38.856,20.570,0.583,0.240,-0.008,0.000
1774364975.499,RL_TRAINING,FW,39.332,20.425,0.610,0.240,-0.008,0.000
1774364975.550,RL_TRAINING,FW,39.740,20.304,0.610,0.240,-0.014,0.000
1774364975.601,RL_TRAINING,FW,40.151,20.194,0.610,0.240,-0.014,0.000
1774364975.651,RL_TRAINING,FW,40.635,20.072,0.610,0.240,-0.014,0.000
1774364975.702,RL_TRAINING,FW,41.054,19.969,0.610,0.240,-0.014,0.000
1774364975.753,RL_TRAINING,FW,41.477,19.868,0.631,0.240,-0.014,0.000
1774364975.804,RL_TRAINING,FW,41.975,19.753,0.631,0.240,-0.022,0.000
1774364975.855,RL_TRAINING,FW,42.406,19.669,0.631,0.240,-0.022,0.000
1774364975.905,RL_TRAINING,FW,42.840,19.584,0.631,0.240,-0.022,0.000
1774364975.956,RL_TRAINING,FW,43.348,19.484,0.642,0.240,-0.022,0.000
1774364976.007,RL_TRAINING,FW,43.786,19.400,0.642,0.240,-0.028,0.000
1774364976.058,RL_TRAINING,FW,44.228,19.321,0.642,0.240,-0.028,0.000
1774364976.108,RL_TRAINING,FW,44.749,19.230,0.642,0.240,-0.028,0.000
1774364976.160,RL_TRAINING,FW,45.199,19.153,0.649,0.219,-0.028,0.000
1774364976.210,RL_TRAINING,FW,45.653,19.079,0.649,0.219,-0.032,0.000
1774364976.261,RL_TRAINING,FW,46.187,18.994,0.649,0.219,-0.032,0.000
1774364976.312,RL_TRAINING,FW,46.647,18.922,0.649,0.219,-0.032,0.000
1774364976.363,RL_TRAINING,FW,47.107,18.847,0.649,0.219,-0.032,0.000
1774364976.414,RL_TRAINING,FW,47.648,18.762,0.654,0.122,-0.032,0.000
1774364976.464,RL_TRAINING,FW,48.115,18.691,0.654,0.122,-0.036,0.000
1774364976.515,RL_TRAINING,FW,48.584,18.625,0.654,0.122,-0.036,0.000
1774364976.566,RL_TRAINING,FW,49.134,18.555,0.654,0.122,-0.036,0.000
1774364976.629,RL_TRAINING,FW,49.764,18.479,0.553,-0.066,-0.168,-0.120
1774364976.681,RL_TRAINING,FW,50.237,18.424,0.600,-0.040,-0.274,-0.101
1774364976.734,RL_TRAINING,FW,50.789,18.322,0.462,-0.083,0.075,-0.181
1774364976.787,RL_TRAINING,FW,51.335,18.224,0.496,-0.050,0.285,-0.008
1774364976.840,RL_TRAINING,FW,51.798,18.083,0.698,-0.030,-0.069,-0.125
1774364976.893,RL_TRAINING,FW,52.329,17.944,0.718,-0.018,0.121,-0.145
1774364976.946,RL_TRAINING,FW,52.780,17.923,0.471,-0.171,0.312,0.027
1774364976.998,RL_TRAINING,FW,53.301,17.908,0.682,-0.102,0.155,-0.104
1774364977.050,RL_TRAINING,FW,53.745,17.828,0.449,-0.221,0.039,-0.094
1774364977.103,RL_TRAINING,FW,54.256,17.815,0.507,-0.133,-0.217,-0.033
1774364977.156,RL_TRAINING,FW,54.758,17.702,0.704,-0.240,-0.370,-0.127
1774364977.209,RL_TRAINING,FW,55.180,17.613,0.508,-0.144,0.018,-0.159
1774364977.261,RL_TRAINING,FW,55.663,17.622,0.471,-0.086,0.036,-0.215
1774364977.314,RL_TRAINING,FW,56.068,17.576,0.411,-0.052,-0.218,-0.143
1774364977.367,RL_TRAINING,FW,56.531,17.466,0.380,-0.031,-0.303,-0.206
1774364977.419,RL_TRAINING,FW,56.983,17.313,0.560,-0.000,0.010,-0.098
1774364977.472,RL_TRAINING,FW,57.362,17.181,0.593,0.015,-0.234,-0.179
1774364977.524,RL_TRAINING,FW,57.797,17.153,0.712,0.169,-0.188,-0.227
1774364977.577,RL_TRAINING,FW,58.166,17.167,0.719,0.261,-0.225,-0.256
1774364977.631,RL_TRAINING,FW,58.595,17.214,0.481,0.153,-0.328,-0.274
1774364977.684,RL_TRAINING,FW,58.964,17.242,0.593,-0.068,0.043,-0.044
1774364977.737,RL_TRAINING,FW,59.397,17.168,0.396,-0.034,0.266,-0.073
1774364977.790,RL_TRAINING,FW,59.832,17.145,0.638,-0.125,0.299,0.032
1774364977.844,RL_TRAINING,FW,60.203,17.054,0.608,-0.090,0.002,-0.101
1774364977.896,RL_TRAINING,FW,60.631,17.102,0.706,-0.214,0.025,0.059
1774364977.949,RL_TRAINING,FW,61.054,17.148,0.680,-0.168,0.007,-0.084
1774364978.002,RL_TRAINING,FW,61.412,17.209,0.756,-0.254,0.154,-0.016
1774364978.055,RL_TRAINING,FW,61.824,17.289,0.620,-0.014,-0.142,-0.064
1774364978.107,RL_TRAINING,FW,62.229,17.373,0.672,0.152,0.155,-0.092
1774364978.160,RL_TRAINING,FW,62.568,17.433,0.803,0.251,0.149,0.065
1774364978.212,RL_TRAINING,FW,62.958,17.503,0.882,0.224,0.040,-0.044
1774364978.265,RL_TRAINING,FW,63.293,17.549,0.704,-0.025,0.170,-0.011
1774364978.319,RL_TRAINING,FW,63.688,17.594,0.720,0.025,-0.138,-0.086
1774364978.372,RL_TRAINING,FW,64.086,17.637,0.607,-0.145,-0.323,-0.029
1774364978.425,RL_TRAINING,FW,64.428,17.675,0.545,0.073,0.046,-0.138
1774364978.477,RL_TRAINING,FW,64.827,17.698,0.542,0.140,0.203,-0.032
1774364978.530,RL_TRAINING,FW,65.165,17.680,0.692,0.201,0.251,0.101
1774364978.583,RL_TRAINING,FW,65.556,17.653,0.634,0.007,0.131,-0.045
1774364978.636,RL_TRAINING,FW,65.948,17.692,0.593,-0.156,0.044,-0.135
1774364978.689,RL_TRAINING,FW,66.287,17.728,0.396,-0.066,-0.019,-0.109
1774364978.741,RL_TRAINING,FW,66.682,17.729,0.415,-0.096,0.228,0.055
1774364978.794,RL_TRAINING,FW,67.013,17.628,0.334,-0.218,0.308,0.012
1774364978.846,RL_TRAINING,FW,67.393,17.493,0.601,-0.154,0.425,0.077
1774364978.898,RL_TRAINING,FW,67.710,17.367,0.696,-0.200,0.495,-0.032
1774364978.951,RL_TRAINING,FW,68.072,17.405,0.612,0.040,0.213,0.101
1774364979.003,RL_TRAINING,FW,68.425,17.504,0.662,-0.136,0.211,-0.018
1774364979.055,RL_TRAINING,FW,68.721,17.574,0.699,-0.153,-0.096,0.084
1774364979.109,RL_TRAINING,FW,69.014,17.655,0.637,0.029,0.182,-0.069
1774364979.161,RL_TRAINING,FW,69.352,17.753,0.422,-0.143,0.349,-0.147
1774364979.214,RL_TRAINING,FW,69.684,17.817,0.519,-0.014,0.300,-0.208
1774364979.268,RL_TRAINING,FW,69.963,17.762,0.711,-0.168,0.240,-0.114
1774364979.320,RL_TRAINING,FW,70.281,17.750,0.531,-0.179,0.381,-0.189
1774364979.373,RL_TRAINING,FW,70.549,17.823,0.593,-0.255,0.461,-0.233
1774364979.425,RL_TRAINING,FW,70.854,17.864,0.756,-0.018,0.516,-0.029
1774364979.478,RL_TRAINING,FW,71.150,17.945,0.763,0.129,0.236,-0.137
1774364979.531,RL_TRAINING,FW,71.394,18.048,0.550,-0.047,0.206,0.036
1774364979.583,RL_TRAINING,FW,71.669,18.149,0.662,-0.009,0.148,0.142
1774364979.635,RL_TRAINING,FW,71.903,18.191,0.525,0.009,0.200,0.205
1774364979.689,RL_TRAINING,FW,72.210,18.299,0.571,-0.013,0.226,0.147
1774364979.741,RL_TRAINING,FW,72.436,18.327,0.478,0.019,0.376,-0.032
1774364979.794,RL_TRAINING,FW,72.658,18.361,0.327,-0.148,-0.015,0.101
1774364979.846,RL_TRAINING,FW,72.910,18.339,0.593,-0.249,0.160,-0.059
1774364979.899,RL_TRAINING,FW,73.121,18.268,0.529,-0.156,0.280,-0.152
1774364979.953,RL_TRAINING,FW,73.357,18.336,0.552,-0.236,0.400,-0.211
1774364980.006,RL_TRAINING,FW,73.579,18.398,0.623,-0.301,0.081,-0.247
1774364980.058,RL_TRAINING,FW,73.759,18.462,0.774,-0.184,0.097,-0.173
1774364980.110,RL_TRAINING,FW,73.955,18.601,0.551,-0.146,0.133,-0.105
1774364980.163,RL_TRAINING,FW,74.111,18.736,0.370,-0.020,-0.159,-0.128
1774364980.215,RL_TRAINING,FW,74.277,18.832,0.353,-0.038,-0.336,-0.012
1774364980.268,RL_TRAINING,FW,74.430,18.821,0.276,-0.165,-0.441,0.113
1774364980.321,RL_TRAINING,FW,74.551,18.787,0.374,-0.099,-0.266,0.009
1774364980.374,RL_TRAINING,FW,74.684,18.726,0.264,-0.219,-0.399,-0.050
1774364980.427,RL_TRAINING,FW,74.788,18.705,0.541,-0.054,-0.425,-0.046
1774364980.480,RL_TRAINING,FW,74.898,18.673,0.595,-0.192,-0.094,-0.050
1774364980.532,RL_TRAINING,FW,74.982,18.752,0.397,-0.275,0.184,-0.111
1774364980.585,RL_TRAINING,FW,75.069,18.891,0.638,-0.143,-0.126,0.054
1774364980.638,RL_TRAINING,FW,75.144,18.957,0.484,-0.246,-0.127,-0.032
1774364980.691,RL_TRAINING,FW,75.196,19.107,0.375,0.013,-0.247,-0.139
1774364980.744,RL_TRAINING,FW,75.244,19.208,0.433,-0.152,0.054,0.037
1774364980.796,RL_TRAINING,FW,75.273,19.237,0.632,-0.093,-0.099,-0.095
1774364980.850,RL_TRAINING,FW,75.299,19.295,0.779,-0.216,0.044,-0.130
1774364980.902,RL_TRAINING,FW,75.314,19.477,0.630,-0.155,0.073,-0.088
1774364980.955,RL_TRAINING,FW,75.319,19.645,0.769,-0.253,0.021,-0.032
