Timestamp,State,VTOL_Type,Altitude_m,Speed_ms,Cmd_Throttle,Cmd_Elevator,Cmd_Aileron,Cmd_Rudder
1774363270.401,RL_TRAINING,FW,92.382,23.257,0.567,0.099,0.377,0.094
1774363270.453,RL_TRAINING,FW,92.316,23.264,0.577,0.083,0.071,0.052
1774363270.506,RL_TRAINING,FW,92.243,23.258,0.565,0.043,-0.155,0.151
1774363270.559,RL_TRAINING,FW,92.188,23.248,0.739,0.186,0.108,0.211
1774363270.611,RL_TRAINING,FW,92.130,23.237,0.679,0.074,-0.061,0.069
1774363270.665,RL_TRAINING,FW,92.075,23.231,0.447,-0.019,0.203,0.047
1774363270.718,RL_TRAINING,FW,92.035,23.221,0.668,-0.167,-0.118,0.023
1774363270.770,RL_TRAINING,FW,91.994,23.193,0.801,-0.074,-0.311,0.134
1774363270.822,RL_TRAINING,FW,91.959,23.201,0.881,-0.041,0.054,0.044
1774363270.875,RL_TRAINING,FW,91.914,23.222,0.568,-0.055,-0.092,0.147
1774363270.927,RL_TRAINING,FW,91.875,23.237,0.529,-0.179,-0.048,0.187
1774363270.980,RL_TRAINING,FW,91.832,23.244,0.493,0.052,0.140,-0.007
1774363271.033,RL_TRAINING,FW,91.786,23.252,0.540,-0.057,-0.105,0.116
1774363271.085,RL_TRAINING,FW,91.740,23.247,0.509,0.126,0.037,0.149
1774363271.138,RL_TRAINING,FW,91.685,23.243,0.706,0.026,0.262,0.209
1774363271.191,RL_TRAINING,FW,91.637,23.231,0.463,-0.133,-0.018,0.241
1774363271.243,RL_TRAINING,FW,91.585,23.228,0.479,0.080,0.066,0.094
1774363271.295,RL_TRAINING,FW,91.543,23.219,0.602,0.095,0.280,-0.064
1774363271.349,RL_TRAINING,FW,91.492,23.198,0.501,-0.027,0.171,-0.070
1774363271.401,RL_TRAINING,FW,91.445,23.187,0.700,0.005,-0.138,0.027
1774363271.453,RL_TRAINING,FW,91.408,23.171,0.525,-0.040,-0.323,0.038
1774363271.506,RL_TRAINING,FW,91.364,23.175,0.524,0.136,0.027,0.143
1774363271.558,RL_TRAINING,FW,91.327,23.168,0.526,-0.078,-0.223,0.095
1774363271.611,RL_TRAINING,FW,91.283,23.148,0.716,-0.039,0.043,-0.063
1774363271.663,RL_TRAINING,FW,91.249,23.136,0.829,-0.050,-0.214,-0.032
1774363271.716,RL_TRAINING,FW,91.207,23.149,0.613,-0.058,-0.100,0.101
1774363271.769,RL_TRAINING,FW,91.167,23.168,0.414,-0.195,0.122,0.117
1774363271.822,RL_TRAINING,FW,91.131,23.180,0.648,-0.174,-0.034,0.148
1774363271.874,RL_TRAINING,FW,91.086,23.181,0.701,-0.076,-0.033,0.136
1774363271.927,RL_TRAINING,FW,91.041,23.216,0.529,-0.077,0.160,-0.039
1774363271.979,RL_TRAINING,FW,90.980,23.251,0.573,-0.016,0.064,0.097
1774363272.033,RL_TRAINING,FW,90.914,23.265,0.744,0.004,-0.037,-0.042
1774363272.086,RL_TRAINING,FW,90.855,23.274,0.846,-0.158,-0.079,0.022
1774363272.139,RL_TRAINING,FW,90.787,23.293,0.548,-0.052,-0.185,0.041
1774363272.192,RL_TRAINING,FW,90.733,23.312,0.473,-0.191,-0.351,0.144
1774363272.244,RL_TRAINING,FW,90.664,23.325,0.347,-0.018,-0.005,0.198
1774363272.297,RL_TRAINING,FW,90.592,23.331,0.608,0.149,-0.243,0.239
1774363272.351,RL_TRAINING,FW,90.523,23.322,0.765,-0.000,0.094,0.187
1774363272.404,RL_TRAINING,FW,90.440,23.326,0.859,0.160,-0.184,0.194
1774363272.456,RL_TRAINING,FW,90.373,23.335,0.600,0.156,-0.170,0.145
1774363272.509,RL_TRAINING,FW,90.297,23.341,0.609,-0.029,-0.225,0.123
1774363272.561,RL_TRAINING,FW,90.231,23.329,0.620,0.142,-0.375,0.027
1774363272.614,RL_TRAINING,FW,90.182,23.325,0.772,0.245,-0.234,0.009
1774363272.667,RL_TRAINING,FW,90.126,23.318,0.832,0.282,-0.244,0.065
1774363272.721,RL_TRAINING,FW,90.078,23.296,0.726,0.329,0.094,-0.006
1774363272.774,RL_TRAINING,FW,90.047,23.266,0.834,0.328,0.155,0.024
1774363272.828,RL_TRAINING,FW,90.025,23.220,0.542,0.189,0.333,0.071
1774363272.880,RL_TRAINING,FW,90.021,23.171,0.725,0.209,-0.040,-0.027
1774363272.933,RL_TRAINING,FW,90.033,23.109,0.835,0.285,0.157,0.011
1774363272.987,RL_TRAINING,FW,90.057,23.063,0.549,0.255,0.202,0.093
1774363273.039,RL_TRAINING,FW,90.088,23.018,0.369,0.018,0.046,0.027
1774363273.092,RL_TRAINING,FW,90.139,22.940,0.509,0.171,-0.051,0.136
1774363273.145,RL_TRAINING,FW,90.193,22.859,0.705,0.099,-0.270,0.031
1774363273.197,RL_TRAINING,FW,90.262,22.787,0.741,0.028,-0.266,0.139
1774363273.250,RL_TRAINING,FW,90.338,22.745,0.845,-0.002,-0.324,-0.037
1774363273.303,RL_TRAINING,FW,90.410,22.718,0.907,-0.161,0.045,0.001
1774363273.356,RL_TRAINING,FW,90.496,22.695,0.944,-0.257,0.101,0.121
1774363273.408,RL_TRAINING,FW,90.570,22.690,0.966,0.006,0.287,0.083
1774363273.460,RL_TRAINING,FW,90.651,22.700,0.980,-0.146,0.188,0.096
1774363273.513,RL_TRAINING,FW,90.712,22.708,0.873,-0.247,0.142,0.102
1774363273.565,RL_TRAINING,FW,90.780,22.711,0.924,-0.152,0.325,0.161
1774363273.617,RL_TRAINING,FW,90.841,22.729,0.808,-0.182,0.356,0.073
1774363273.670,RL_TRAINING,FW,90.885,22.748,0.885,0.051,0.454,-0.018
1774363273.723,RL_TRAINING,FW,90.928,22.771,0.877,0.127,0.032,0.069
1774363273.776,RL_TRAINING,FW,90.965,22.779,0.917,0.129,0.259,0.161
1774363273.828,RL_TRAINING,FW,91.008,22.771,0.702,0.237,0.006,0.103
1774363273.880,RL_TRAINING,FW,91.055,22.751,0.817,0.277,0.244,0.065
1774363273.935,RL_TRAINING,FW,91.101,22.725,0.883,0.286,-0.013,0.124
1774363273.987,RL_TRAINING,FW,91.165,22.683,0.910,0.296,-0.237,0.174
1774363274.040,RL_TRAINING,FW,91.230,22.640,0.903,0.195,-0.382,0.161
1774363274.093,RL_TRAINING,FW,91.320,22.586,0.724,0.122,-0.216,-0.023
1774363274.146,RL_TRAINING,FW,91.426,22.536,0.733,0.035,-0.308,-0.058
1774363274.198,RL_TRAINING,FW,91.542,22.493,0.719,0.170,0.055,-0.155
1774363274.252,RL_TRAINING,FW,91.649,22.462,0.785,0.192,0.069,-0.105
1774363274.305,RL_TRAINING,FW,91.757,22.431,0.871,-0.045,0.062,-0.092
1774363274.358,RL_TRAINING,FW,91.891,22.385,0.836,0.133,0.133,0.013
1774363274.411,RL_TRAINING,FW,92.033,22.350,0.783,-0.074,-0.040,-0.048
1774363274.464,RL_TRAINING,FW,92.156,22.321,0.813,-0.204,0.169,-0.110
1774363274.517,RL_TRAINING,FW,92.304,22.292,0.785,0.037,0.087,0.054
1774363274.569,RL_TRAINING,FW,92.431,22.284,0.763,-0.138,0.282,0.152
1774363274.622,RL_TRAINING,FW,92.573,22.275,0.858,0.077,-0.041,0.072
1774363274.675,RL_TRAINING,FW,92.712,22.267,0.915,-0.024,0.187,0.060
1774363274.728,RL_TRAINING,FW,92.828,22.255,0.787,0.048,0.220,0.084
1774363274.781,RL_TRAINING,FW,92.964,22.235,0.872,0.189,0.057,-0.014
1774363274.834,RL_TRAINING,FW,93.081,22.220,0.718,0.273,-0.187,-0.086
1774363274.886,RL_TRAINING,FW,93.218,22.191,0.471,0.271,-0.100,-0.172
1774363274.939,RL_TRAINING,FW,93.364,22.144,0.682,0.108,-0.300,-0.223
1774363274.992,RL_TRAINING,FW,93.500,22.065,0.529,-0.065,-0.330,-0.179
1774363275.045,RL_TRAINING,FW,93.669,22.012,0.717,-0.162,-0.110,-0.203
1774363275.097,RL_TRAINING,FW,93.819,21.960,0.742,-0.057,0.174,-0.029
1774363275.152,RL_TRAINING,FW,93.993,21.945,0.702,0.126,-0.034,0.103
1774363275.205,RL_TRAINING,FW,94.161,21.941,0.727,0.189,0.219,0.119
1774363275.258,RL_TRAINING,FW,94.302,21.926,0.836,0.049,0.372,0.191
1774363275.311,RL_TRAINING,FW,94.469,21.894,0.902,-0.026,0.059,0.232
1774363275.364,RL_TRAINING,FW,94.646,21.864,0.710,-0.122,-0.017,0.259
1774363275.416,RL_TRAINING,FW,94.800,21.847,0.826,-0.125,-0.181,0.117
1774363275.470,RL_TRAINING,FW,94.979,21.837,0.657,0.060,-0.060,0.013
1774363275.522,RL_TRAINING,FW,95.129,21.836,0.638,0.056,-0.045,0.003
1774363275.575,RL_TRAINING,FW,95.298,21.833,0.643,0.051,0.138,-0.060
1774363275.628,RL_TRAINING,FW,95.467,21.820,0.542,-0.050,0.323,-0.149
1774363275.681,RL_TRAINING,FW,95.613,21.803,0.720,-0.116,-0.003,-0.073
1774363275.734,RL_TRAINING,FW,95.785,21.766,0.698,-0.087,-0.043,0.076
1774363275.787,RL_TRAINING,FW,95.955,21.766,0.459,-0.212,-0.121,0.081
1774363275.840,RL_TRAINING,FW,96.097,21.770,0.316,-0.002,-0.312,0.168
1774363275.893,RL_TRAINING,FW,96.257,21.725,0.572,0.051,-0.194,0.082
1774363275.945,RL_TRAINING,FW,96.387,21.649,0.743,0.038,-0.177,0.045
1774363275.998,RL_TRAINING,FW,96.535,21.613,0.846,-0.034,0.134,-0.093
1774363276.051,RL_TRAINING,FW,96.683,21.617,0.632,0.140,0.063,0.064
1774363276.105,RL_TRAINING,FW,96.810,21.625,0.779,0.041,0.256,0.028
1774363276.160,RL_TRAINING,FW,96.959,21.622,0.866,0.094,-0.087,-0.103
1774363276.213,RL_TRAINING,FW,97.112,21.619,0.788,0.080,0.021,0.005
1774363276.266,RL_TRAINING,FW,97.245,21.616,0.819,0.112,-0.228,-0.025
1774363276.320,RL_TRAINING,FW,97.403,21.610,0.828,-0.093,-0.123,-0.030
1774363276.373,RL_TRAINING,FW,97.565,21.601,0.756,-0.183,0.029,-0.019
1774363276.426,RL_TRAINING,FW,97.707,21.603,0.853,-0.156,0.257,0.109
1774363276.478,RL_TRAINING,FW,97.870,21.620,0.912,-0.254,0.005,0.086
1774363276.531,RL_TRAINING,FW,98.027,21.644,0.947,0.008,-0.237,0.033
1774363276.585,RL_TRAINING,FW,98.156,21.671,0.848,0.165,-0.263,0.042
1774363276.638,RL_TRAINING,FW,98.296,21.694,0.856,0.112,-0.229,-0.034
1774363276.691,RL_TRAINING,FW,98.433,21.699,0.914,-0.072,-0.377,-0.140
1774363276.744,RL_TRAINING,FW,98.554,21.695,0.948,0.117,-0.056,-0.183
1774363276.797,RL_TRAINING,FW,98.699,21.696,0.969,-0.090,0.000,-0.176
1774363276.850,RL_TRAINING,FW,98.823,21.700,0.929,0.083,-0.240,0.015
1774363276.903,RL_TRAINING,FW,98.969,21.708,0.734,0.068,0.096,0.129
1774363276.956,RL_TRAINING,FW,99.113,21.714,0.841,-0.026,0.114,0.022
1774363277.009,RL_TRAINING,FW,99.238,21.713,0.721,-0.176,0.126,0.083
1774363277.062,RL_TRAINING,FW,99.387,21.716,0.640,-0.077,-0.141,0.136
1774363277.115,RL_TRAINING,FW,99.515,21.728,0.784,0.034,0.014,0.202
1774363277.167,RL_TRAINING,FW,99.658,21.748,0.870,0.180,0.001,0.036
1774363277.220,RL_TRAINING,FW,99.796,21.760,0.922,-0.052,0.240,-0.055
1774363277.273,RL_TRAINING,FW,99.915,21.759,0.593,-0.092,-0.096,-0.121
1774363277.326,RL_TRAINING,FW,100.058,21.756,0.646,0.096,0.180,0.025
1774363277.379,RL_TRAINING,FW,100.181,21.751,0.787,-0.018,0.094,-0.105
1774363277.431,RL_TRAINING,FW,100.321,21.757,0.579,0.073,0.011,-0.065
1774363277.484,RL_TRAINING,FW,100.463,21.756,0.748,0.019,0.049,-0.137
1774363277.538,RL_TRAINING,FW,100.584,21.741,0.722,0.039,0.141,-0.116
1774363277.590,RL_TRAINING,FW,100.727,21.739,0.783,-0.136,-0.041,0.050
1774363277.643,RL_TRAINING,FW,100.871,21.740,0.654,0.077,0.143,0.150
1774363277.696,RL_TRAINING,FW,100.996,21.750,0.792,0.129,0.080,0.151
1774363277.748,RL_TRAINING,FW,101.136,21.759,0.875,0.055,0.039,0.065
1774363277.801,RL_TRAINING,FW,101.255,21.757,0.925,0.193,-0.085,0.033
1774363277.855,RL_TRAINING,FW,101.398,21.751,0.595,-0.044,0.189,-0.037
1774363277.908,RL_TRAINING,FW,101.546,21.737,0.634,-0.050,0.265,0.025
1774363277.961,RL_TRAINING,FW,101.678,21.717,0.665,0.078,-0.026,-0.063
1774363278.014,RL_TRAINING,FW,101.834,21.716,0.599,0.039,0.225,0.082
1774363278.067,RL_TRAINING,FW,101.966,21.715,0.453,0.183,0.270,0.039
1774363278.121,RL_TRAINING,FW,102.123,21.694,0.511,-0.047,0.272,0.028
1774363278.173,RL_TRAINING,FW,102.281,21.622,0.669,-0.188,0.123,0.137
1774363278.226,RL_TRAINING,FW,102.421,21.571,0.598,-0.273,0.204,0.202
1774363278.279,RL_TRAINING,FW,102.584,21.575,0.759,-0.324,-0.060,0.241
1774363278.332,RL_TRAINING,FW,102.718,21.593,0.673,-0.265,-0.219,0.075
1774363278.384,RL_TRAINING,FW,102.884,21.644,0.650,-0.237,0.108,0.079
1774363278.438,RL_TRAINING,FW,102.996,21.690,0.734,-0.105,-0.175,0.168
1774363278.491,RL_TRAINING,FW,103.097,21.737,0.777,-0.021,-0.152,0.180
1774363278.543,RL_TRAINING,FW,103.205,21.782,0.866,-0.052,-0.074,0.228
1774363278.596,RL_TRAINING,FW,103.308,21.814,0.920,0.100,-0.284,0.192
1774363278.648,RL_TRAINING,FW,103.393,21.837,0.592,0.220,-0.188,-0.005
1774363278.702,RL_TRAINING,FW,103.490,21.851,0.755,0.033,-0.125,-0.055
1774363278.755,RL_TRAINING,FW,103.574,21.840,0.670,0.149,-0.315,0.087
1774363278.807,RL_TRAINING,FW,103.680,21.839,0.442,-0.015,-0.231,0.055
1774363278.860,RL_TRAINING,FW,103.775,21.835,0.487,0.052,-0.003,-0.053
1774363278.913,RL_TRAINING,FW,103.889,21.782,0.405,0.007,-0.242,-0.066
1774363278.965,RL_TRAINING,FW,104.001,21.731,0.643,0.164,-0.385,0.012
1774363279.018,RL_TRAINING,FW,104.097,21.678,0.636,-0.062,-0.456,-0.058
1774363279.072,RL_TRAINING,FW,104.212,21.681,0.563,-0.036,-0.514,-0.155
1774363279.124,RL_TRAINING,FW,104.314,21.689,0.738,0.138,-0.548,-0.070
1774363279.177,RL_TRAINING,FW,104.434,21.689,0.747,-0.077,-0.569,-0.105
1774363279.231,RL_TRAINING,FW,104.552,21.699,0.848,0.114,-0.500,-0.183
1774363279.284,RL_TRAINING,FW,104.655,21.710,0.909,-0.092,-0.060,-0.207
1774363279.336,RL_TRAINING,FW,104.775,21.721,0.827,-0.188,-0.237,-0.217
1774363279.390,RL_TRAINING,FW,104.893,21.736,0.793,-0.137,0.074,-0.010
1774363279.443,RL_TRAINING,FW,104.993,21.760,0.815,-0.133,0.284,-0.103
1774363279.496,RL_TRAINING,FW,105.103,21.794,0.748,-0.240,-0.007,-0.029
1774363279.548,RL_TRAINING,FW,105.206,21.831,0.849,-0.254,-0.047,-0.138
1774363279.601,RL_TRAINING,FW,105.288,21.868,0.567,-0.129,-0.268,-0.199
1774363279.654,RL_TRAINING,FW,105.375,21.917,0.519,-0.078,0.004,0.001
1774363279.707,RL_TRAINING,FW,105.440,21.940,0.711,-0.207,0.008,-0.011
1774363279.759,RL_TRAINING,FW,105.508,21.949,0.827,-0.075,0.245,0.043
1774363279.812,RL_TRAINING,FW,105.562,21.988,0.896,-0.205,0.222,-0.007
1774363279.864,RL_TRAINING,FW,105.617,22.038,0.938,-0.040,-0.107,0.028
1774363279.918,RL_TRAINING,FW,105.666,22.088,0.838,-0.167,0.123,-0.103
1774363279.972,RL_TRAINING,FW,105.702,22.131,0.698,-0.244,-0.066,-0.024
1774363280.023,RL_TRAINING,FW,105.738,22.180,0.459,-0.136,-0.245,0.095
1774363280.076,RL_TRAINING,FW,105.764,22.227,0.675,0.004,-0.122,-0.033
1774363280.128,RL_TRAINING,FW,105.783,22.244,0.504,0.111,0.047,-0.140
1774363280.181,RL_TRAINING,FW,105.792,22.280,0.703,-0.081,-0.212,-0.179
1774363280.233,RL_TRAINING,FW,105.799,22.286,0.462,-0.003,-0.367,-0.022
1774363280.286,RL_TRAINING,FW,105.809,22.316,0.473,0.021,-0.460,0.062
1774363280.340,RL_TRAINING,FW,105.816,22.313,0.684,0.100,-0.516,0.086
1774363280.392,RL_TRAINING,FW,105.822,22.301,0.810,0.188,-0.205,0.172
1774363280.446,RL_TRAINING,FW,105.828,22.329,0.798,-0.033,-0.144,0.029
1774363280.499,RL_TRAINING,FW,105.836,22.348,0.809,0.135,0.139,-0.079
1774363280.551,RL_TRAINING,FW,105.849,22.373,0.840,0.122,0.038,0.031
1774363280.608,RL_TRAINING,FW,105.862,22.396,0.325,-0.240,0.316,0.000
1774363280.659,RL_TRAINING,FW,105.877,22.405,0.325,-0.240,0.316,0.000
1774363280.710,RL_TRAINING,FW,105.898,22.369,0.325,-0.240,0.316,0.000
1774363280.761,RL_TRAINING,FW,105.911,22.344,0.325,-0.240,0.316,0.000
1774363280.812,RL_TRAINING,FW,105.914,22.324,0.325,-0.240,0.261,0.000
1774363280.862,RL_TRAINING,FW,105.906,22.310,0.325,-0.240,0.261,0.000
1774363280.913,RL_TRAINING,FW,105.888,22.304,0.325,-0.240,0.261,0.000
1774363280.964,RL_TRAINING,FW,105.861,22.303,0.325,-0.240,0.261,0.000
1774363281.015,RL_TRAINING,FW,105.818,22.307,0.325,-0.240,0.194,0.000
1774363281.065,RL_TRAINING,FW,105.770,22.314,0.325,-0.240,0.194,0.000
1774363281.116,RL_TRAINING,FW,105.702,22.328,0.325,-0.240,0.194,0.000
1774363281.167,RL_TRAINING,FW,105.633,22.343,0.325,-0.240,0.194,0.000
1774363281.218,RL_TRAINING,FW,105.555,22.363,0.325,-0.240,0.146,0.000
1774363281.269,RL_TRAINING,FW,105.467,22.388,0.325,-0.240,0.146,0.000
1774363281.319,RL_TRAINING,FW,105.352,22.420,0.325,-0.240,0.146,0.000
1774363281.370,RL_TRAINING,FW,105.246,22.451,0.325,-0.240,0.146,0.000
1774363281.421,RL_TRAINING,FW,105.130,22.488,0.325,-0.240,0.146,0.000
1774363281.472,RL_TRAINING,FW,104.982,22.533,0.325,-0.240,0.102,0.000
1774363281.523,RL_TRAINING,FW,104.845,22.576,0.325,-0.240,0.102,0.000
1774363281.573,RL_TRAINING,FW,104.697,22.623,0.325,-0.240,0.102,0.000
1774363281.624,RL_TRAINING,FW,104.513,22.682,0.325,-0.240,0.102,0.000
1774363281.675,RL_TRAINING,FW,104.344,22.736,0.325,-0.240,0.075,0.000
1774363281.726,RL_TRAINING,FW,104.135,22.803,0.325,-0.240,0.075,0.000
1774363281.776,RL_TRAINING,FW,103.948,22.864,0.325,-0.240,0.075,0.000
1774363281.827,RL_TRAINING,FW,103.750,22.927,0.325,-0.240,0.075,0.000
1774363281.878,RL_TRAINING,FW,103.507,23.006,0.325,-0.240,0.075,0.000
1774363281.929,RL_TRAINING,FW,103.287,23.078,0.325,-0.240,0.053,0.000
1774363281.980,RL_TRAINING,FW,103.057,23.152,0.325,-0.240,0.053,0.000
1774363282.030,RL_TRAINING,FW,102.777,23.245,0.325,-0.240,0.053,0.000
1774363282.081,RL_TRAINING,FW,102.525,23.327,0.325,-0.240,0.053,0.000
1774363282.132,RL_TRAINING,FW,102.264,23.412,0.325,-0.240,0.043,0.000
1774363282.183,RL_TRAINING,FW,101.949,23.511,0.325,-0.240,0.043,0.000
1774363282.233,RL_TRAINING,FW,101.667,23.601,0.325,-0.240,0.043,0.000
1774363282.284,RL_TRAINING,FW,101.376,23.694,0.325,-0.240,0.043,0.000
1774363282.335,RL_TRAINING,FW,101.022,23.806,0.325,-0.240,0.043,0.000
1774363282.386,RL_TRAINING,FW,100.708,23.906,0.325,-0.240,0.037,0.000
1774363282.437,RL_TRAINING,FW,100.384,24.009,0.325,-0.240,0.037,0.000
1774363282.487,RL_TRAINING,FW,99.992,24.130,0.325,-0.240,0.037,0.000
1774363282.538,RL_TRAINING,FW,99.588,24.255,0.325,-0.240,0.037,0.000
1774363282.589,RL_TRAINING,FW,99.292,24.343,0.325,-0.240,0.036,0.000
1774363282.640,RL_TRAINING,FW,98.866,24.472,0.325,-0.240,0.036,0.000
1774363282.690,RL_TRAINING,FW,98.489,24.585,0.325,-0.240,0.036,0.000
1774363282.741,RL_TRAINING,FW,98.102,24.701,0.325,-0.240,0.036,0.000
1774363282.792,RL_TRAINING,FW,97.636,24.838,0.325,-0.240,0.033,0.000
1774363282.843,RL_TRAINING,FW,97.226,24.959,0.325,-0.240,0.033,0.000
1774363282.894,RL_TRAINING,FW,96.804,25.083,0.325,-0.240,0.033,0.000
1774363282.944,RL_TRAINING,FW,96.300,25.231,0.325,-0.240,0.033,0.000
1774363282.995,RL_TRAINING,FW,95.858,25.359,0.325,-0.240,0.033,0.000
1774363283.046,RL_TRAINING,FW,95.405,25.491,0.325,-0.240,0.026,0.000
1774363283.097,RL_TRAINING,FW,94.862,25.648,0.325,-0.240,0.026,0.000
1774363283.148,RL_TRAINING,FW,94.386,25.787,0.325,-0.240,0.026,0.000
1774363283.199,RL_TRAINING,FW,93.815,25.955,0.325,-0.240,0.026,0.000
1774363283.250,RL_TRAINING,FW,93.314,26.102,0.325,-0.240,0.021,0.000
1774363283.300,RL_TRAINING,FW,92.803,26.251,0.325,-0.240,0.021,0.000
1774363283.351,RL_TRAINING,FW,92.195,26.428,0.325,-0.240,0.021,0.000
1774363283.402,RL_TRAINING,FW,91.664,26.582,0.325,-0.240,0.021,0.000
1774363283.453,RL_TRAINING,FW,91.120,26.740,0.325,-0.240,0.021,0.000
1774363283.503,RL_TRAINING,FW,90.472,26.929,0.325,-0.240,0.019,0.000
1774363283.554,RL_TRAINING,FW,89.903,27.093,0.325,-0.240,0.019,0.000
1774363283.604,RL_TRAINING,FW,89.323,27.262,0.325,-0.240,0.019,0.000
1774363283.655,RL_TRAINING,FW,88.631,27.460,0.325,-0.240,0.019,0.000
1774363283.706,RL_TRAINING,FW,88.025,27.635,0.325,-0.240,0.021,0.000
1774363283.757,RL_TRAINING,FW,87.410,27.810,0.325,-0.240,0.021,0.000
1774363283.808,RL_TRAINING,FW,86.679,28.018,0.325,-0.240,0.021,0.000
1774363283.859,RL_TRAINING,FW,86.038,28.200,0.325,-0.240,0.021,0.000
1774363283.910,RL_TRAINING,FW,85.276,28.414,0.325,-0.240,0.021,0.000
1774363283.960,RL_TRAINING,FW,84.609,28.603,0.325,-0.240,0.025,0.000
1774363284.011,RL_TRAINING,FW,83.815,28.826,0.325,-0.240,0.025,0.000
1774363284.062,RL_TRAINING,FW,83.238,28.989,0.325,-0.240,0.025,0.000
1774363284.113,RL_TRAINING,FW,82.416,29.216,0.325,-0.240,0.025,0.000
1774363284.163,RL_TRAINING,FW,81.702,29.415,0.325,-0.240,0.023,0.000
1774363284.214,RL_TRAINING,FW,80.854,29.650,0.325,-0.240,0.023,0.000
1774363284.265,RL_TRAINING,FW,80.112,29.854,0.325,-0.240,0.023,0.000
1774363284.316,RL_TRAINING,FW,79.357,30.061,0.325,-0.240,0.023,0.000
1774363284.366,RL_TRAINING,FW,78.460,30.305,0.325,-0.240,0.023,0.000
1774363284.417,RL_TRAINING,FW,77.677,30.517,0.325,-0.240,0.017,0.000
1774363284.468,RL_TRAINING,FW,76.881,30.733,0.325,-0.240,0.017,0.000
1774363284.518,RL_TRAINING,FW,75.935,30.988,0.325,-0.240,0.017,0.000
1774363284.569,RL_TRAINING,FW,75.117,31.207,0.325,-0.240,0.017,0.000
1774363284.620,RL_TRAINING,FW,74.285,31.427,0.325,-0.240,0.015,0.000
1774363284.671,RL_TRAINING,FW,73.295,31.688,0.325,-0.240,0.015,0.000
1774363284.721,RL_TRAINING,FW,72.432,31.917,0.325,-0.240,0.015,0.000
1774363284.772,RL_TRAINING,FW,71.555,32.147,0.325,-0.240,0.015,0.000
1774363284.823,RL_TRAINING,FW,70.513,32.417,0.325,-0.240,0.015,0.000
1774363284.874,RL_TRAINING,FW,69.605,32.652,0.325,-0.240,0.019,0.000
1774363284.925,RL_TRAINING,FW,68.683,32.890,0.325,-0.240,0.019,0.000
1774363284.975,RL_TRAINING,FW,67.597,33.167,0.325,-0.240,0.019,0.000
1774363285.026,RL_TRAINING,FW,66.649,33.408,0.325,-0.240,0.019,0.000
1774363285.077,RL_TRAINING,FW,65.687,33.651,0.325,-0.240,0.021,0.000
1774363285.128,RL_TRAINING,FW,64.545,33.938,0.325,-0.240,0.021,0.000
1774363285.179,RL_TRAINING,FW,63.550,34.187,0.325,-0.240,0.021,0.000
1774363285.229,RL_TRAINING,FW,62.540,34.438,0.325,-0.240,0.021,0.000
1774363285.280,RL_TRAINING,FW,61.343,34.734,0.325,-0.240,0.019,0.000
1774363285.331,RL_TRAINING,FW,60.303,34.989,0.325,-0.240,0.019,0.000
1774363285.381,RL_TRAINING,FW,59.254,35.244,0.325,-0.240,0.019,0.000
1774363285.432,RL_TRAINING,FW,58.010,35.546,0.325,-0.240,0.019,0.000
1774363285.483,RL_TRAINING,FW,56.926,35.805,0.325,-0.240,0.019,0.000
1774363285.534,RL_TRAINING,FW,55.827,36.068,0.325,-0.240,0.015,0.000
1774363285.585,RL_TRAINING,FW,54.523,36.378,0.325,-0.240,0.015,0.000
1774363285.635,RL_TRAINING,FW,53.389,36.644,0.325,-0.240,0.015,0.000
1774363285.687,RL_TRAINING,FW,52.045,36.959,0.325,-0.158,0.015,0.000
1774363285.737,RL_TRAINING,FW,50.878,37.229,0.325,-0.158,0.015,0.000
1774363285.788,RL_TRAINING,FW,49.703,37.484,0.325,-0.158,0.015,0.000
1774363285.839,RL_TRAINING,FW,48.316,37.781,0.325,-0.158,0.015,0.000
1774363285.890,RL_TRAINING,FW,47.115,38.037,0.325,-0.158,0.015,0.000
1774363285.941,RL_TRAINING,FW,45.903,38.289,0.325,0.091,0.015,0.000
1774363285.991,RL_TRAINING,FW,44.474,38.582,0.325,0.091,0.017,0.000
1774363286.042,RL_TRAINING,FW,43.247,38.778,0.325,0.091,0.017,0.000
1774363286.093,RL_TRAINING,FW,42.024,38.970,0.325,0.091,0.017,0.000
1774363286.144,RL_TRAINING,FW,40.606,39.189,0.325,0.240,0.017,0.000
1774363286.194,RL_TRAINING,FW,39.399,39.358,0.325,0.240,0.016,0.000
1774363286.245,RL_TRAINING,FW,38.202,39.491,0.325,0.240,0.016,0.000
1774363286.296,RL_TRAINING,FW,36.831,39.651,0.325,0.240,0.016,0.000
1774363286.347,RL_TRAINING,FW,35.681,39.773,0.325,0.240,0.016,0.000
1774363286.398,RL_TRAINING,FW,34.549,39.865,0.325,0.240,0.016,0.000
1774363286.448,RL_TRAINING,FW,33.257,39.994,0.325,0.240,0.012,0.000
1774363286.499,RL_TRAINING,FW,32.179,40.114,0.325,0.240,0.012,0.000
1774363286.550,RL_TRAINING,FW,31.119,40.170,0.325,0.240,0.012,0.000
1774363286.601,RL_TRAINING,FW,29.905,40.262,0.325,0.240,0.012,0.000
1774363286.652,RL_TRAINING,FW,28.900,40.374,0.325,0.240,0.011,0.000
1774363286.702,RL_TRAINING,FW,27.920,40.401,0.325,0.240,0.011,0.000
1774363286.753,RL_TRAINING,FW,26.804,40.456,0.325,0.240,0.011,0.000
